Account_ID,Customer_ID,Account_Type,Open_Date,Balance,Status,Branch_ID
A015678,C03090,Savings,2025-08-08,24031.82,Active,B009
A015679,C07647,Fixed Deposit,2022-12-05,74090.25,Dormant,B060
A015680,C03073,Savings,2023-06-05,14855.24,Closed,B045
A015681,C05945,Savings,2024-03-24,110059.81,Active,B027
A015682,C11988,Savings,2025-10-05,30967.18,Active,B015
A015683,C14480,Current,2022-10-06,12414.11,Active,B042
A015684,C04610,Savings,2025-10-02,17144.14,Closed,B051
A015685,C03386,Savings,2023-04-22,6122.21,Active,B057
A015686,C09497,Fixed Deposit,2023-03-29,9101.77,Active,B058
A015687,C11114,Savings,2025-05-26,28750.42,Active,B055
A015688,C10068,Current,2025-08-21,12105.42,Active,B024
A015689,C08825,Fixed Deposit,2023-06-07,18411.22,Active,B012
A015690,C08292,Savings,2023-10-10,34425.42,Dormant,B028
A015691,C14828,Savings,2025-07-17,18292.3,Active,B047
A015692,C05004,Current,2025-11-14,17013.56,Active,B041
A015693,C12944,Current,2025-08-26,12559.59,Active,B037
A015694,C12539,Savings,2025-04-08,4639.68,Dormant,B045
A015695,C12611,Savings,2023-10-22,6128.25,Active,B001
A015696,C07655,Savings,2025-02-18,26839.27,Active,B003
A015697,C13496,Recurring Deposit,2025-08-15,1861.11,Active,B044
A015698,C05180,Savings,2025-07-09,8677.76,Active,B002
A015699,C10629,Savings,2022-03-04,9252.85,Active,B010
A015700,C02794,Savings,2023-10-09,13207.14,Active,B005
A015701,C09077,Recurring Deposit,2022-12-27,164115.26,Active,B028
A015702,C03258,Savings,2024-07-14,9679.24,Active,B004
A015703,C09813,Fixed Deposit,2022-12-18,68174.5,Active,B050
A015704,C11909,Savings,2024-08-05,27813.32,Active,B031
A015705,C05137,Savings,2023-11-19,15110.54,Dormant,B030
A015706,C02764,Recurring Deposit,2024-10-31,4803.28,Active,B053
A015707,C14927,Savings,2023-08-14,204917.85,Active,B043
A015708,C03161,Savings,2022-07-19,63607.51,Active,B019
A015709,C12376,Fixed Deposit,2025-12-05,12957.6,Active,B003
A015710,C00817,Fixed Deposit,2023-12-25,36769.72,Active,B056
A015711,C03026,Savings,2025-01-08,29626.94,Active,B014
A015712,C14611,Savings,2024-07-26,65085.02,Active,B019
A015713,C01183,Savings,2022-12-23,50680.08,Closed,B053
A015714,C02211,Current,2024-08-07,7807.51,Active,B055
A015715,C05541,Fixed Deposit,2025-03-29,10003.81,Active,B011
A015716,C02574,Savings,2025-06-19,4319.66,Active,B054
A015717,C09152,Recurring Deposit,2023-11-10,15325.79,Active,B022
A015718,C10579,Savings,2023-08-16,17274.97,Active,B045
A015719,C14318,Fixed Deposit,2023-05-25,10959.51,Dormant,B013
A015720,C00499,Savings,2022-10-15,59941.07,Closed,B020
A015721,C01409,Fixed Deposit,2023-09-21,36466.6,Active,B042
A015722,C13720,Recurring Deposit,2025-08-09,22583.99,Dormant,B040
A015723,C04261,Savings,2025-10-02,52455.14,Active,B029
A015724,C03224,Savings,2022-02-10,19367.16,Active,B020
A015725,C13113,Fixed Deposit,2025-12-10,30792.18,Active,B021
A015726,C05201,Recurring Deposit,2025-07-17,36831.3,Active,B011
A015727,C11763,Savings,2025-10-28,21812.73,Active,B017
A015728,C12397,Savings,2023-06-16,33297.02,Active,B049
A015729,C04268,Savings,2024-03-31,8261.86,Active,B042
A015730,C09016,Savings,2024-07-02,53034.98,Closed,B035
A015731,C01360,Fixed Deposit,2025-02-04,13979.04,Active,B012
A015732,C06145,Savings,2025-02-07,5332.14,Active,B004
A015733,C03959,Fixed Deposit,2023-06-20,29265.9,Closed,B016
A015734,C13445,Savings,2023-01-05,76769.49,Active,B030
A015735,C02542,Recurring Deposit,2022-02-03,8929.14,Active,B039
A015736,C11139,Savings,2023-09-11,6585.17,Active,B014
A015737,C08891,Savings,2024-12-01,25463.77,Closed,B025
A015738,C06172,Savings,2024-03-27,26870.57,Active,B031
A015739,C10455,Fixed Deposit,2023-05-16,55333.23,Active,B056
A015740,C09666,Savings,2022-05-20,63208.14,Active,B047
A015741,C13085,Fixed Deposit,2024-12-12,2770.06,Active,B016
A015742,C07036,Current,2024-04-26,30109.04,Active,B008
A015743,C05388,Fixed Deposit,2025-08-22,4309.36,Active,B027
A015744,C00905,Current,2024-10-13,27952.23,Closed,B026
A015745,C11430,Savings,2024-09-09,21169.83,Active,B043
A015746,C05216,Savings,2024-08-22,17185.15,Active,B004
A015747,C01098,Savings,2022-10-26,97106.65,Active,B027
A015748,C10624,Savings,2022-10-28,9395.2,Active,B004
A015749,C08754,Fixed Deposit,2025-06-09,32021.2,Active,B016
A015750,C06352,Savings,2025-10-11,50994.07,Active,B025
A015751,C12909,Savings,2024-08-04,16022.92,Active,B039
A015752,C13650,Current,2022-08-23,23777.03,Active,B006
A015753,C08334,Savings,2024-06-25,21356.83,Active,B024
A015754,C01169,Savings,2022-05-31,34539.29,Active,B056
A015755,C11484,Current,2024-08-10,16496.18,Active,B018
A015756,C07597,Savings,2022-07-03,23719.4,Dormant,B039
A015757,C06996,Savings,2023-09-07,40411.61,Active,B038
A015758,C05884,Fixed Deposit,2025-06-03,46644.71,Active,B009
A015759,C03157,Fixed Deposit,2023-04-30,23572.62,Active,B002
A015760,C03902,Fixed Deposit,2022-10-26,39068.9,Active,B032
A015761,C08937,Recurring Deposit,2023-05-21,18238.37,Active,B053
A015762,C07945,Fixed Deposit,2024-02-21,14993.9,Active,B046
A015763,C08046,Savings,2024-10-18,12263.27,Active,B028
A015764,C00098,Current,2022-12-27,14004.72,Active,B007
A015765,C06407,Savings,2025-02-26,19895.19,Active,B031
A015766,C08134,Savings,2025-01-21,16922.09,Closed,B039
A015767,C14469,Recurring Deposit,2023-05-28,63718.01,Active,B037
A015768,C01614,Fixed Deposit,2022-01-05,7298.84,Dormant,B007
A015769,C06015,Savings,2025-02-06,27819.82,Active,B024
A015770,C06941,Savings,2025-09-19,7005.74,Active,B058
A015771,C01668,Recurring Deposit,2022-06-10,10529.46,Active,B049
A015772,C00908,Savings,2024-03-16,22397.92,Active,B046
A015773,C02671,Savings,2022-08-05,22782.57,Active,B017
A015774,C03190,Recurring Deposit,2025-01-20,16634.0,Active,B040
A015775,C11914,Savings,2025-12-21,45666.24,Dormant,B003
A015776,C05426,Savings,2022-01-06,17875.22,Active,B012
A015777,C01796,Fixed Deposit,2022-06-16,57300.7,Closed,B019
A015778,C00385,Savings,2025-06-27,7722.2,Closed,B007
A015779,C09712,Current,2023-11-23,28384.88,Closed,B050
A015780,C05936,Savings,2025-07-08,2527.47,Active,B014
A015781,C03221,Savings,2022-11-01,36541.36,Active,B020
A015782,C05017,Savings,2022-11-22,6232.17,Active,B032
A015783,C09064,Savings,2024-08-25,9121.35,Active,B060
A015784,C05261,Savings,2025-12-23,75228.61,Dormant,B033
A015785,C08120,Recurring Deposit,2024-12-17,18877.83,Active,B012
A015786,C12374,Savings,2025-09-06,65654.81,Active,B004
A015787,C04715,Savings,2025-08-03,19368.82,Active,B053
A015788,C10904,Savings,2023-12-21,16395.77,Dormant,B025
A015789,C06436,Fixed Deposit,2022-08-20,8908.24,Active,B050
A015790,C07090,Recurring Deposit,2025-10-19,20308.0,Active,B027
A015791,C05211,Savings,2024-04-12,14527.02,Active,B021
A015792,C04900,Fixed Deposit,2025-09-09,57670.55,Active,B039
A015793,C01258,Fixed Deposit,2024-09-11,32756.02,Active,B017
A015794,C02571,Current,2022-10-11,16346.62,Active,B013
A015795,C05277,Fixed Deposit,2023-07-28,74333.74,Active,B048
A015796,C14758,Fixed Deposit,2025-01-02,8354.28,Active,B022
A015797,C14333,Current,2024-12-28,71080.9,Active,B029
A015798,C07761,Savings,2023-10-07,4392.34,Closed,B020
A015799,C08045,Current,2025-08-22,15069.24,Active,B016
A015800,C04260,Savings,2025-12-21,955.05,Active,B022
A015801,C09036,Current,2023-05-14,15295.26,Active,B040
A015802,C11028,Current,2023-10-31,19455.07,Dormant,B025
A015803,C14882,Fixed Deposit,2023-10-09,8921.35,Closed,B035
A015804,C14140,Savings,2024-03-24,3566.63,Active,B044
A015805,C00504,Savings,2022-06-10,15665.46,Active,B017
A015806,C14244,Savings,2024-03-05,22984.55,Active,B054
A015807,C05338,Recurring Deposit,2025-03-04,8061.94,Active,B009
A015808,C00556,Fixed Deposit,2025-08-18,45120.03,Active,B026
A015809,C04155,Recurring Deposit,2023-01-24,32162.58,Active,B011
A015810,C08751,Savings,2023-08-27,31421.87,Closed,B037
A015811,C03476,Fixed Deposit,2025-01-29,50640.65,Active,B053
A015812,C09126,Savings,2025-08-03,12909.84,Active,B020
A015813,C10507,Recurring Deposit,2022-06-06,23801.38,Active,B027
A015814,C14289,Recurring Deposit,2022-08-16,5617.45,Active,B055
A015815,C08302,Recurring Deposit,2025-05-31,63803.59,Active,B057
A015816,C08387,Savings,2022-07-20,42208.61,Active,B045
A015817,C10536,Savings,2024-06-08,37777.5,Active,B013
A015818,C03746,Current,2024-10-22,7042.72,Active,B040
A015819,C11160,Fixed Deposit,2023-09-03,19556.17,Active,B032
A015820,C10608,Savings,2025-09-22,7049.81,Active,B040
A015821,C05455,Fixed Deposit,2024-08-14,4066.66,Active,B039
A015822,C14822,Savings,2023-05-11,3982.12,Active,B052
A015823,C09145,Fixed Deposit,2022-08-25,31014.48,Active,B054
A015824,C10178,Savings,2024-09-06,10322.56,Active,B039
A015825,C12446,Savings,2025-01-01,16884.24,Dormant,B054
A015826,C14705,Fixed Deposit,2023-06-16,28387.4,Active,B025
A015827,C09980,Savings,2022-10-19,30643.24,Active,B015
A015828,C01874,Savings,2023-08-10,59184.98,Active,B044
A015829,C10933,Savings,2022-12-26,29005.23,Active,B030
A015830,C04135,Savings,2025-08-22,5316.06,Active,B038
A015831,C05543,Savings,2023-04-11,22276.99,Active,B003
A015832,C02633,Fixed Deposit,2022-09-11,19326.72,Active,B050
A015833,C12725,Savings,2024-11-09,47482.32,Dormant,B043
A015834,C08521,Savings,2023-01-15,13402.72,Active,B050
A015835,C01336,Savings,2022-11-28,13181.34,Active,B044
A015836,C13592,Recurring Deposit,2024-01-18,6674.34,Active,B009
A015837,C02608,Fixed Deposit,2023-09-28,9249.29,Active,B032
A015838,C09781,Savings,2025-03-16,46485.11,Dormant,B040
A015839,C03493,Savings,2025-08-20,26038.85,Active,B031
A015840,C03314,Savings,2025-04-06,15706.56,Active,B043
A015841,C08020,Savings,2023-04-19,19319.88,Active,B033
A015842,C10284,Current,2023-12-29,6929.91,Active,B051
A015843,C09125,Current,2023-08-04,44465.77,Active,B057
A015844,C04916,Savings,2023-09-16,195930.53,Active,B021
A015845,C04606,Savings,2022-10-16,84119.45,Active,B015
A015846,C11735,Fixed Deposit,2025-09-07,13443.25,Active,B008
A015847,C07643,Fixed Deposit,2025-02-19,8575.36,Active,B049
A015848,C13835,Current,2025-03-12,4315.48,Active,B041
A015849,C09271,Fixed Deposit,2022-02-02,49709.47,Active,B052
A015850,C08523,Fixed Deposit,2024-07-20,16033.09,Closed,B020
A015851,C03275,Fixed Deposit,2024-01-01,23154.48,Active,B040
A015852,C11744,Savings,2025-06-08,20307.36,Dormant,B006
A015853,C01128,Savings,2023-02-08,7398.03,Active,B030
A015854,C11824,Savings,2024-09-23,3196.17,Active,B028
A015855,C14768,Recurring Deposit,2023-07-01,9357.08,Active,B045
A015856,C13106,Current,2023-09-01,14074.07,Active,B040
A015857,C09817,Fixed Deposit,2022-09-14,173810.38,Active,B041
A015858,C06514,Savings,2024-01-18,11582.16,Active,B056
A015859,C12243,Fixed Deposit,2024-09-18,58142.68,Active,B030
A015860,C11324,Savings,2025-11-30,16775.76,Active,B048
A015861,C01363,Current,2023-06-23,30817.85,Active,B045
A015862,C01811,Savings,2025-04-19,13859.39,Active,B035
A015863,C02412,Savings,2023-02-26,29186.79,Active,B059
A015864,C09433,Savings,2023-07-08,6927.86,Active,B060
A015865,C00327,Savings,2024-08-27,32247.53,Active,B025
A015866,C13456,Savings,2023-04-16,1149.09,Active,B006
A015867,C04507,Savings,2023-09-29,6725.79,Active,B043
A015868,C08737,Current,2024-03-16,12264.81,Active,B024
A015869,C06250,Savings,2022-11-05,16781.05,Active,B042
A015870,C06925,Fixed Deposit,2023-07-19,17014.59,Dormant,B046
A015871,C08399,Current,2024-12-04,15674.39,Active,B032
A015872,C12946,Fixed Deposit,2022-02-22,10984.0,Active,B038
A015873,C07603,Current,2024-06-05,26189.4,Dormant,B011
A015874,C06471,Savings,2025-01-10,32979.13,Active,B050
A015875,C06834,Fixed Deposit,2022-03-21,6719.58,Active,B058
A015876,C09216,Savings,2025-04-01,3946.12,Closed,B048
A015877,C06946,Savings,2024-08-03,19628.4,Active,B048
A015878,C14478,Savings,2022-02-16,35633.99,Active,B003
A015879,C03872,Savings,2024-06-13,42779.88,Active,B060
A015880,C04884,Savings,2023-03-12,24995.01,Active,B038
A015881,C13910,Savings,2022-08-27,1834.52,Active,B057
A015882,C06432,Recurring Deposit,2025-07-13,15124.02,Active,B032
A015883,C01832,Current,2024-06-17,21935.67,Active,B036
A015884,C01773,Savings,2025-04-18,11917.89,Closed,B002
A015885,C02728,Fixed Deposit,2025-02-28,6573.43,Active,B044
A015886,C07957,Savings,2023-04-26,13120.77,Active,B004
A015887,C10659,Recurring Deposit,2025-01-30,17253.37,Active,B054
A015888,C04364,Fixed Deposit,2024-05-15,14696.87,Active,B028
A015889,C02084,Savings,2022-04-02,20423.19,Closed,B023
A015890,C08973,Current,2022-06-25,58157.16,Active,B030
A015891,C02156,Savings,2024-06-11,88539.37,Active,B020
A015892,C08113,Savings,2024-02-05,7279.99,Active,B010
A015893,C00563,Savings,2023-09-08,10567.6,Active,B038
A015894,C01904,Savings,2024-08-25,58198.93,Active,B045
A015895,C11728,Recurring Deposit,2024-04-19,5934.59,Active,B033
A015896,C01562,Savings,2022-12-27,21507.1,Active,B012
A015897,C14071,Fixed Deposit,2022-02-01,32299.95,Active,B036
A015898,C13804,Savings,2024-12-16,7293.69,Closed,B016
A015899,C03980,Fixed Deposit,2023-08-07,19649.53,Active,B029
A015900,C03424,Savings,2024-01-20,25930.1,Closed,B055
A015901,C10828,Savings,2023-07-15,35190.8,Dormant,B032
A015902,C02991,Fixed Deposit,2024-03-09,30140.79,Active,B002
A015903,C04395,Savings,2022-10-19,24987.57,Active,B020
A015904,C09210,Savings,2023-08-18,110233.5,Active,B046
A015905,C14012,Savings,2024-05-04,10906.34,Active,B046
A015906,C03023,Current,2023-04-21,29708.02,Active,B043
A015907,C01394,Savings,2024-06-10,7168.26,Active,B013
A015908,C01698,Current,2023-06-02,37378.15,Active,B039
A015909,C03151,Savings,2024-08-17,27194.93,Active,B043
A015910,C12703,Fixed Deposit,2024-09-20,159334.59,Active,B015
A015911,C13795,Savings,2024-02-22,27149.36,Active,B053
A015912,C11671,Fixed Deposit,2023-08-30,16921.83,Active,B056
A015913,C08948,Fixed Deposit,2025-10-12,16868.71,Active,B014
A015914,C04636,Savings,2022-01-15,14206.35,Active,B052
A015915,C00554,Savings,2025-04-08,10082.17,Active,B009
A015916,C14015,Savings,2022-09-22,7356.57,Closed,B032
A015917,C01468,Savings,2024-01-17,91876.14,Dormant,B011
A015918,C14646,Savings,2022-03-07,21092.45,Active,B042
A015919,C03227,Savings,2024-04-21,57746.89,Active,B028
A015920,C01652,Savings,2023-03-21,28076.19,Active,B004
A015921,C03308,Savings,2023-07-27,8559.91,Dormant,B024
A015922,C02864,Current,2023-07-03,34517.65,Active,B009
A015923,C00196,Current,2022-10-10,7980.33,Active,B005
A015924,C01707,Savings,2023-09-15,7062.01,Active,B060
A015925,C00642,Current,2024-03-07,39110.96,Active,B007
A015926,C00462,Savings,2024-04-11,3622.75,Active,B011
A015927,C04298,Savings,2025-10-09,3867.43,Dormant,B043
A015928,C06548,Recurring Deposit,2023-09-18,34365.19,Active,B032
A015929,C09398,Recurring Deposit,2023-01-31,22129.06,Active,B028
A015930,C12759,Fixed Deposit,2024-05-13,11504.53,Active,B019
A015931,C08067,Current,2023-11-21,12823.6,Active,B052
A015932,C11796,Savings,2023-12-31,80254.55,Active,B050
A015933,C10600,Savings,2023-07-13,8519.5,Active,B021
A015934,C01943,Fixed Deposit,2024-10-30,15740.94,Active,B009
A015935,C01211,Fixed Deposit,2024-10-02,57567.59,Active,B033
A015936,C13507,Savings,2024-04-03,24245.56,Active,B025
A015937,C07810,Current,2023-07-05,199246.66,Active,B002
A015938,C12782,Savings,2025-11-16,3117.77,Active,B025
A015939,C05409,Savings,2022-09-04,6578.74,Active,B016
A015940,C08369,Fixed Deposit,2024-08-02,19033.58,Active,B043
A015941,C03437,Savings,2022-06-14,15975.11,Active,B010
A015942,C05872,Savings,2025-09-18,6352.69,Active,B003
A015943,C04245,Current,2025-07-18,39405.01,Active,B011
A015944,C04926,Recurring Deposit,2022-06-07,65684.73,Active,B048
A015945,C12262,Current,2024-10-23,6147.81,Active,B022
A015946,C13593,Savings,2024-09-22,4085.26,Active,B047
A015947,C07837,Savings,2024-04-10,17513.86,Active,B034
A015948,C04478,Savings,2025-04-22,20956.66,Active,B001
A015949,C06935,Current,2023-03-11,10246.05,Active,B043
A015950,C05089,Savings,2022-05-16,5154.0,Active,B021
A015951,C14167,Fixed Deposit,2025-08-30,7157.16,Active,B010
A015952,C05245,Savings,2024-07-15,23125.3,Active,B060
A015953,C13776,Recurring Deposit,2024-05-03,12087.37,Active,B018
A015954,C04045,Fixed Deposit,2023-06-10,12585.2,Active,B004
A015955,C09537,Savings,2023-12-27,2648.8,Active,B021
A015956,C07183,Savings,2025-10-15,36117.4,Active,B008
A015957,C01085,Fixed Deposit,2022-06-16,12658.18,Active,B038
A015958,C14882,Savings,2024-01-05,29010.59,Active,B025
A015959,C14966,Fixed Deposit,2024-10-01,37447.77,Active,B030
A015960,C14113,Savings,2022-10-31,83475.76,Active,B050
A015961,C04826,Current,2023-09-30,11711.67,Active,B053
A015962,C09237,Fixed Deposit,2024-06-24,7666.11,Active,B019
A015963,C08336,Recurring Deposit,2023-11-17,35508.38,Active,B009
A015964,C05266,Fixed Deposit,2024-07-29,8852.68,Active,B022
A015965,C14324,Recurring Deposit,2022-05-11,14678.1,Active,B014
A015966,C11787,Recurring Deposit,2024-01-10,9567.56,Active,B016
A015967,C01293,Recurring Deposit,2022-11-03,9569.41,Active,B035
A015968,C02316,Savings,2024-02-12,9843.61,Closed,B001
A015969,C07392,Savings,2022-07-08,44205.81,Active,B006
A015970,C05663,Savings,2024-06-07,10183.14,Active,B054
A015971,C10255,Savings,2024-08-23,11627.05,Active,B025
A015972,C05296,Savings,2023-02-24,8558.07,Active,B056
A015973,C00379,Savings,2025-03-08,31654.0,Active,B048
A015974,C11233,Recurring Deposit,2024-05-21,30353.95,Active,B029
A015975,C01331,Savings,2024-07-04,16406.5,Active,B011
A015976,C05775,Savings,2022-04-29,11484.18,Dormant,B014
A015977,C02920,Fixed Deposit,2025-01-29,26239.53,Active,B036
A015978,C00518,Recurring Deposit,2022-03-02,17220.15,Active,B058
A015979,C11281,Current,2022-08-31,6719.72,Active,B026
A015980,C02332,Fixed Deposit,2025-11-18,32384.31,Active,B002
A015981,C11859,Savings,2023-07-27,47340.88,Active,B054
A015982,C06885,Savings,2023-12-13,6711.74,Active,B002
A015983,C00956,Savings,2023-10-15,11483.96,Dormant,B032
A015984,C06872,Savings,2025-10-20,21533.91,Closed,B029
A015985,C11211,Current,2023-11-18,29045.76,Active,B002
A015986,C13522,Recurring Deposit,2022-02-05,32096.16,Active,B048
A015987,C09438,Savings,2023-06-26,7228.63,Active,B007
A015988,C12783,Savings,2023-07-19,8540.22,Active,B052
A015989,C10754,Savings,2023-01-10,15304.61,Active,B043
A015990,C05776,Savings,2023-10-06,6324.34,Active,B035
A015991,C00456,Savings,2022-08-31,12521.71,Active,B009
A015992,C09489,Recurring Deposit,2022-03-09,39640.03,Active,B039
A015993,C11724,Recurring Deposit,2024-07-14,17061.95,Active,B017
A015994,C07168,Savings,2022-06-01,5425.42,Active,B012
A015995,C08434,Savings,2022-05-15,26294.01,Active,B027
A015996,C07631,Fixed Deposit,2025-06-28,26198.62,Active,B059
A015997,C13691,Savings,2025-05-27,54824.42,Active,B023
A015998,C08941,Fixed Deposit,2025-04-29,5049.84,Closed,B020
A015999,C03577,Savings,2024-12-11,10932.49,Active,B017
A016000,C11902,Savings,2022-09-09,23079.71,Active,B039
A016001,C12539,Recurring Deposit,2025-12-28,11206.97,Active,B012
A016002,C06024,Savings,2025-08-05,5442.46,Active,B057
A016003,C09873,Savings,2025-08-04,18866.79,Active,B003
A016004,C12119,Current,2023-01-17,18869.24,Closed,B043
A016005,C12111,Savings,2022-05-19,12297.73,Closed,B011
A016006,C05238,Current,2022-06-09,20505.76,Active,B021
A016007,C07282,Savings,2024-10-27,11334.89,Active,B001
A016008,C10836,Savings,2025-01-15,22671.53,Active,B028
A016009,C10341,Savings,2025-03-18,21906.17,Active,B018
A016010,C05578,Fixed Deposit,2024-10-16,19635.04,Active,B021
A016011,C13895,Fixed Deposit,2025-04-24,11144.39,Active,B001
A016012,C04868,Savings,2025-04-29,6935.74,Active,B028
A016013,C04237,Current,2025-09-17,16621.28,Active,B059
A016014,C01368,Savings,2023-06-16,55007.57,Active,B044
A016015,C05500,Fixed Deposit,2024-09-17,6520.27,Active,B048
A016016,C14240,Savings,2024-09-19,1905.39,Active,B007
A016017,C01090,Savings,2022-06-05,34705.79,Closed,B028
A016018,C09877,Savings,2022-11-24,6926.82,Active,B016
A016019,C05859,Current,2023-05-17,44857.58,Active,B058
A016020,C04600,Savings,2022-05-11,45458.3,Active,B054
A016021,C12424,Current,2025-10-30,26000.19,Active,B043
A016022,C09880,Savings,2023-12-30,8231.94,Active,B009
A016023,C06310,Savings,2024-05-09,17791.17,Active,B001
A016024,C06246,Recurring Deposit,2024-04-26,28488.79,Active,B002
A016025,C13690,Recurring Deposit,2024-06-05,16596.84,Active,B021
A016026,C10441,Savings,2024-11-28,9000.12,Active,B019
A016027,C01269,Recurring Deposit,2025-08-31,19339.29,Active,B039
A016028,C02512,Savings,2024-10-29,2881.87,Active,B058
A016029,C09872,Savings,2023-11-05,3927.64,Active,B054
A016030,C03434,Current,2024-09-17,22162.72,Active,B045
A016031,C14532,Fixed Deposit,2023-07-04,3394.18,Dormant,B050
A016032,C08051,Fixed Deposit,2024-08-08,62127.35,Closed,B052
A016033,C14508,Savings,2022-04-06,5571.87,Active,B060
A016034,C12242,Savings,2023-06-10,3050.04,Active,B012
A016035,C03805,Savings,2025-09-21,58892.29,Closed,B019
A016036,C04783,Savings,2024-10-30,48928.42,Dormant,B008
A016037,C05561,Savings,2025-04-30,3264.83,Dormant,B022
A016038,C06873,Current,2023-06-14,15607.3,Active,B001
A016039,C10568,Savings,2025-09-05,21691.45,Active,B016
A016040,C09311,Savings,2023-05-27,22692.78,Active,B004
A016041,C14528,Current,2023-01-02,46301.58,Active,B024
A016042,C10332,Recurring Deposit,2024-08-28,20719.57,Dormant,B050
A016043,C13316,Savings,2022-04-07,142749.8,Active,B050
A016044,C10430,Savings,2024-01-16,3736.88,Active,B029
A016045,C09918,Recurring Deposit,2022-10-20,7389.82,Active,B037
A016046,C02218,Savings,2025-11-28,5132.18,Active,B041
A016047,C10100,Fixed Deposit,2024-06-17,19712.98,Active,B012
A016048,C06468,Savings,2023-04-05,17481.98,Active,B006
A016049,C10048,Fixed Deposit,2022-11-01,10463.74,Active,B048
A016050,C14574,Savings,2025-03-05,22328.75,Dormant,B059
A016051,C11492,Savings,2023-09-05,6907.62,Active,B057
A016052,C10125,Savings,2024-09-18,12162.48,Active,B011
A016053,C07849,Savings,2023-12-13,19021.64,Active,B054
A016054,C04253,Savings,2023-09-12,37125.62,Active,B033
A016055,C01894,Savings,2025-11-23,6804.41,Active,B045
A016056,C03130,Fixed Deposit,2024-10-23,21955.89,Dormant,B026
A016057,C10155,Current,2023-08-22,35391.86,Active,B059
A016058,C10593,Savings,2022-11-04,21885.3,Active,B038
A016059,C08560,Recurring Deposit,2025-05-11,9079.09,Active,B055
A016060,C12098,Savings,2024-02-14,6014.1,Dormant,B031
A016061,C00884,Savings,2025-05-04,151930.89,Active,B052
A016062,C05827,Recurring Deposit,2025-03-15,21869.68,Active,B017
A016063,C05352,Current,2022-10-31,12557.44,Active,B049
A016064,C12883,Fixed Deposit,2025-08-28,24804.34,Active,B004
A016065,C05739,Savings,2024-01-02,10280.64,Active,B018
A016066,C03326,Recurring Deposit,2022-08-12,21369.29,Active,B051
A016067,C04173,Recurring Deposit,2024-06-28,27357.85,Active,B047
A016068,C03120,Savings,2025-11-13,14665.07,Active,B008
A016069,C02702,Current,2023-05-08,18302.23,Active,B031
A016070,C11426,Savings,2025-02-05,17073.7,Active,B003
A016071,C09533,Savings,2023-11-11,11700.86,Active,B007
A016072,C03535,Savings,2025-03-15,1602.97,Active,B047
A016073,C10681,Fixed Deposit,2025-12-07,11606.87,Active,B018
A016074,C01709,Savings,2022-09-13,29327.93,Active,B058
A016075,C06660,Current,2024-07-05,54234.41,Closed,B019
A016076,C14243,Savings,2025-03-18,11365.44,Active,B011
A016077,C04784,Savings,2024-05-15,64978.42,Active,B015
A016078,C05354,Savings,2025-04-20,14725.44,Active,B007
A016079,C09149,Savings,2024-10-20,40146.85,Active,B041
A016080,C10346,Savings,2023-01-18,81254.39,Active,B027
A016081,C14536,Fixed Deposit,2023-03-31,5315.37,Active,B011
A016082,C09353,Savings,2024-11-07,7765.75,Active,B046
A016083,C13686,Current,2024-02-25,22839.7,Active,B002
A016084,C03379,Current,2025-09-03,9370.98,Active,B056
A016085,C14463,Savings,2022-08-19,13480.02,Dormant,B034
A016086,C08313,Fixed Deposit,2023-04-22,62209.96,Active,B031
A016087,C05541,Savings,2024-03-17,20777.14,Active,B037
A016088,C07194,Savings,2024-10-02,13420.86,Active,B017
A016089,C06585,Savings,2023-07-16,49356.07,Active,B042
A016090,C14983,Savings,2025-03-15,179400.8,Active,B025
A016091,C06691,Fixed Deposit,2022-08-20,19755.02,Dormant,B026
A016092,C12693,Savings,2024-08-09,25843.79,Active,B017
A016093,C07757,Fixed Deposit,2023-06-05,42014.01,Active,B025
A016094,C00291,Savings,2023-12-17,20329.22,Active,B046
A016095,C01057,Savings,2025-01-03,26870.83,Active,B043
A016096,C14482,Fixed Deposit,2023-04-14,15791.31,Active,B029
A016097,C10960,Savings,2023-06-11,53426.23,Active,B036
A016098,C12651,Savings,2022-10-31,14872.92,Dormant,B022
A016099,C04175,Fixed Deposit,2022-03-25,35955.71,Active,B039
A016100,C09273,Current,2024-03-09,12947.59,Active,B007
A016101,C11144,Current,2024-02-29,9750.6,Active,B040
A016102,C10396,Savings,2025-07-25,6154.07,Active,B025
A016103,C01361,Savings,2024-04-20,17883.65,Dormant,B005
A016104,C13596,Savings,2025-11-04,42253.93,Active,B034
A016105,C00051,Savings,2025-04-12,5914.61,Active,B006
A016106,C01040,Current,2024-01-04,9001.46,Active,B058
A016107,C09939,Savings,2025-12-04,96005.41,Active,B045
A016108,C02513,Recurring Deposit,2022-05-05,14839.82,Active,B054
A016109,C12524,Fixed Deposit,2023-08-18,24732.93,Active,B001
A016110,C02538,Fixed Deposit,2025-01-14,8162.31,Active,B034
A016111,C06129,Current,2025-03-10,31495.95,Active,B052
A016112,C07870,Current,2024-06-24,5121.2,Active,B046
A016113,C11210,Fixed Deposit,2022-11-25,17386.81,Active,B028
A016114,C06573,Savings,2023-08-03,15842.5,Dormant,B051
A016115,C06718,Recurring Deposit,2025-05-26,26263.09,Active,B017
A016116,C09747,Fixed Deposit,2024-07-01,6360.72,Active,B055
A016117,C09281,Savings,2023-12-19,6739.07,Active,B008
A016118,C04153,Savings,2025-01-15,39877.83,Active,B049
