Card_ID,Customer_ID,Card_Type,Credit_Limit,Outstanding_Amount,Annual_Fee,Status,Issue_Date
CC006445,C08462,Platinum,28300.0,16608.53,2999,Active,2024-12-22
CC006446,C11295,Platinum,163800.0,37848.95,499,Active,2024-05-22
CC006447,C07554,Classic,27600.0,7553.05,499,Active,2022-02-14
CC006448,C07215,Classic,38400.0,9118.73,0,Active,2025-10-07
CC006449,C03291,Gold,54500.0,38079.37,999,Active,2023-08-04
CC006450,C01830,Gold,69000.0,21227.1,0,Active,2022-01-24
CC006451,C10017,Classic,38300.0,9020.2,999,Active,2024-04-16
CC006452,C03926,Classic,20000.0,7249.16,999,Active,2023-04-19
CC006453,C07227,Classic,21200.0,8909.13,1999,Active,2025-02-15
CC006454,C05667,Gold,75200.0,29093.77,0,Active,2024-08-24
CC006455,C11885,Platinum,61600.0,13285.52,1999,Blocked,2024-05-18
CC006456,C03680,Classic,32300.0,10427.24,499,Active,2022-03-28
CC006457,C01179,Gold,29800.0,24784.11,999,Active,2024-11-26
CC006458,C01046,Platinum,31200.0,7117.13,499,Active,2024-12-08
CC006459,C12998,Platinum,58800.0,4111.64,0,Active,2024-03-12
CC006460,C05127,Platinum,52900.0,13181.73,999,Active,2023-02-05
CC006461,C10669,Platinum,78200.0,25864.04,499,Active,2022-02-05
CC006462,C13743,Gold,36800.0,9076.46,499,Active,2023-05-22
CC006463,C12098,Classic,34700.0,6538.92,1999,Active,2024-04-22
CC006464,C01220,Platinum,37400.0,16540.48,0,Active,2024-07-11
CC006465,C11775,Classic,20000.0,10026.83,999,Active,2023-12-28
CC006466,C13950,Signature,22900.0,4733.26,499,Active,2024-12-20
CC006467,C04749,Classic,36200.0,7394.03,1999,Active,2023-01-01
CC006468,C12971,Platinum,20000.0,4834.53,0,Active,2022-08-08
CC006469,C00693,Classic,20000.0,7457.28,0,Blocked,2023-02-28
CC006470,C13976,Platinum,55400.0,2242.95,999,Closed,2023-01-02
CC006471,C11126,Classic,83500.0,21931.86,499,Active,2024-03-21
CC006472,C12605,Platinum,39100.0,11775.36,0,Active,2023-07-30
CC006473,C10444,Classic,22100.0,7336.91,499,Active,2025-12-11
CC006474,C07855,Classic,42700.0,7964.58,0,Active,2024-04-02
CC006475,C14014,Classic,53400.0,11140.55,499,Active,2023-01-28
CC006476,C08074,Gold,23300.0,7429.94,999,Active,2025-09-24
CC006477,C03409,Platinum,45300.0,12301.39,499,Active,2022-02-10
CC006478,C03713,Gold,74400.0,11812.97,0,Active,2025-08-06
CC006479,C14318,Gold,20000.0,7945.57,999,Active,2025-02-26
CC006480,C02073,Platinum,23200.0,2232.07,1999,Active,2022-01-06
CC006481,C04438,Platinum,209400.0,60711.61,499,Active,2022-04-25
CC006482,C01344,Platinum,49700.0,38343.76,0,Active,2024-02-21
CC006483,C11679,Classic,33600.0,10548.67,2999,Active,2023-10-10
CC006484,C10943,Gold,69200.0,23135.28,999,Active,2022-03-11
CC006485,C01125,Classic,375200.0,61469.35,0,Active,2024-01-10
CC006486,C01153,Gold,87600.0,12173.84,999,Active,2022-06-09
CC006487,C04547,Gold,74600.0,13746.59,0,Active,2024-07-25
CC006488,C00432,Platinum,24600.0,12616.38,1999,Active,2024-10-14
CC006489,C07721,Classic,52100.0,20159.17,999,Active,2024-12-26
CC006490,C12226,Classic,25500.0,8358.04,0,Active,2022-11-08
CC006491,C02146,Gold,42800.0,21310.02,1999,Active,2024-02-23
CC006492,C02930,Classic,35300.0,8073.82,1999,Active,2022-03-22
CC006493,C02425,Platinum,34800.0,20292.33,2999,Active,2024-07-20
CC006494,C09257,Signature,38100.0,17505.68,1999,Active,2025-01-23
CC006495,C13938,Gold,146900.0,63987.78,499,Active,2024-05-10
CC006496,C00646,Gold,63700.0,49223.22,2999,Active,2024-03-05
CC006497,C02885,Platinum,71300.0,38814.46,0,Active,2022-11-03
CC006498,C07423,Platinum,56000.0,26157.1,0,Active,2023-10-18
CC006499,C07470,Gold,112400.0,29789.34,999,Active,2023-01-14
CC006500,C08975,Platinum,47200.0,10850.0,999,Active,2023-02-11
CC006501,C01087,Gold,63700.0,22961.0,499,Active,2023-09-14
CC006502,C06692,Gold,45200.0,6374.75,0,Active,2023-07-22
CC006503,C03099,Classic,105000.0,42935.62,0,Blocked,2022-12-06
CC006504,C01124,Platinum,36500.0,2887.8,499,Active,2025-10-11
CC006505,C06919,Classic,50700.0,17517.04,1999,Active,2024-07-26
CC006506,C13725,Classic,37100.0,13524.68,499,Active,2024-03-29
CC006507,C09957,Platinum,42000.0,9898.33,1999,Active,2024-07-11
CC006508,C06977,Classic,99300.0,25757.58,499,Active,2022-01-08
CC006509,C04904,Classic,29000.0,10449.16,499,Active,2025-11-21
CC006510,C05117,Classic,43500.0,10900.41,999,Closed,2022-01-19
CC006511,C14189,Platinum,155400.0,43351.61,1999,Active,2024-11-21
CC006512,C01268,Signature,126100.0,50321.15,0,Active,2024-06-21
CC006513,C12033,Signature,111200.0,33849.1,499,Active,2023-11-11
CC006514,C02675,Classic,20000.0,9101.03,0,Blocked,2023-12-21
CC006515,C05693,Classic,39300.0,1369.34,999,Active,2024-02-10
CC006516,C09016,Gold,64200.0,18829.24,0,Active,2024-07-26
CC006517,C11974,Gold,26900.0,7306.1,0,Active,2022-04-04
CC006518,C04103,Classic,28500.0,1516.71,499,Active,2022-03-21
CC006519,C08026,Platinum,61200.0,28681.54,1999,Active,2024-04-14
CC006520,C09481,Signature,67300.0,15391.11,0,Active,2025-11-03
CC006521,C08229,Classic,58600.0,8042.76,0,Active,2025-09-05
CC006522,C11469,Classic,78000.0,35208.57,0,Active,2024-06-19
CC006523,C10002,Gold,56300.0,23077.66,499,Blocked,2022-04-15
CC006524,C03053,Gold,79000.0,10487.6,499,Active,2024-03-21
CC006525,C03305,Platinum,29000.0,6242.04,499,Active,2023-11-24
CC006526,C08295,Platinum,198300.0,40984.19,0,Active,2024-06-07
CC006527,C13104,Platinum,91600.0,22321.72,999,Closed,2025-09-30
CC006528,C04402,Gold,55100.0,3824.3,1999,Closed,2022-07-02
CC006529,C12756,Classic,56400.0,18944.27,999,Active,2024-06-08
CC006530,C14666,Platinum,53300.0,4349.22,2999,Active,2024-06-23
CC006531,C06134,Platinum,47000.0,3709.72,999,Active,2023-06-09
CC006532,C03160,Classic,36600.0,4094.42,0,Active,2022-09-20
CC006533,C13467,Classic,41700.0,4930.37,999,Active,2022-05-09
CC006534,C07043,Platinum,52800.0,25086.31,999,Blocked,2025-02-24
CC006535,C08844,Gold,103700.0,4850.42,1999,Active,2022-10-17
CC006536,C03693,Classic,48900.0,7545.05,0,Active,2023-07-24
CC006537,C07263,Gold,20000.0,1113.76,0,Active,2025-02-03
CC006538,C00179,Gold,71600.0,28090.81,1999,Blocked,2025-04-26
CC006539,C06426,Gold,117400.0,30932.11,999,Active,2025-08-03
CC006540,C13825,Gold,53900.0,16231.44,499,Active,2022-03-01
CC006541,C09997,Gold,76500.0,21977.24,0,Active,2025-03-24
CC006542,C07773,Signature,194200.0,104871.29,0,Active,2023-04-13
CC006543,C07024,Classic,50500.0,21123.97,499,Active,2022-07-19
CC006544,C14754,Platinum,20000.0,4752.73,0,Blocked,2022-01-16
CC006545,C13186,Classic,41600.0,10351.67,499,Active,2025-10-20
CC006546,C11470,Classic,54400.0,23598.62,499,Active,2025-07-15
CC006547,C04099,Platinum,34900.0,11909.85,0,Active,2024-04-19
CC006548,C10157,Platinum,56000.0,32225.17,1999,Active,2025-04-24
CC006549,C02512,Platinum,20000.0,4353.68,0,Active,2023-07-20
CC006550,C13514,Classic,24600.0,5921.65,999,Active,2024-02-28
CC006551,C14150,Classic,54700.0,3664.83,499,Active,2022-09-23
CC006552,C05336,Signature,235900.0,51988.88,499,Active,2022-04-14
CC006553,C09571,Platinum,25300.0,10177.37,499,Active,2023-12-17
CC006554,C11871,Signature,149800.0,3213.29,1999,Active,2024-01-02
CC006555,C03191,Platinum,58400.0,5198.94,499,Active,2022-08-12
CC006556,C11443,Classic,56300.0,24525.95,1999,Active,2025-03-14
CC006557,C04276,Platinum,20000.0,6379.51,499,Active,2024-04-27
CC006558,C01212,Classic,142400.0,73602.27,1999,Closed,2025-06-11
CC006559,C14976,Classic,74300.0,27737.81,0,Active,2022-07-12
CC006560,C13406,Signature,24800.0,8764.44,0,Active,2022-10-23
CC006561,C00646,Classic,48900.0,14568.22,1999,Active,2022-08-18
CC006562,C01728,Signature,139300.0,80273.33,0,Active,2024-11-10
CC006563,C07771,Classic,110400.0,63460.21,1999,Active,2023-09-07
CC006564,C00419,Gold,26900.0,15421.47,499,Active,2023-06-14
CC006565,C14759,Platinum,80600.0,2808.54,499,Closed,2025-02-10
CC006566,C07916,Classic,205700.0,54891.45,999,Active,2023-08-20
CC006567,C10494,Classic,33100.0,13029.65,0,Active,2025-08-16
CC006568,C13202,Gold,75300.0,30442.66,499,Closed,2022-02-05
CC006569,C01680,Classic,54100.0,8783.29,499,Active,2023-03-14
CC006570,C14288,Classic,145700.0,48575.45,2999,Active,2024-10-02
CC006571,C09046,Gold,50400.0,29733.36,0,Active,2023-09-21
CC006572,C02960,Gold,75500.0,28636.87,499,Closed,2023-06-03
CC006573,C02297,Classic,49200.0,12932.35,999,Active,2025-05-28
CC006574,C13773,Classic,27100.0,13202.66,1999,Active,2022-04-24
CC006575,C03144,Gold,101400.0,55706.18,0,Active,2024-06-14
CC006576,C08963,Classic,42500.0,20717.34,1999,Active,2022-06-18
CC006577,C06544,Signature,37400.0,16400.34,1999,Active,2025-06-19
CC006578,C00598,Gold,60800.0,41675.8,999,Active,2022-10-11
CC006579,C01999,Gold,48500.0,8685.98,1999,Active,2023-03-28
CC006580,C05905,Gold,50100.0,11267.06,0,Active,2023-07-20
CC006581,C13666,Classic,59400.0,35462.65,1999,Active,2025-09-20
CC006582,C09447,Gold,92000.0,23933.64,1999,Active,2022-02-14
CC006583,C11913,Classic,68800.0,9169.14,0,Active,2022-06-16
CC006584,C06296,Platinum,33300.0,7294.24,999,Active,2025-10-19
CC006585,C06957,Signature,43200.0,11684.51,499,Active,2022-04-03
CC006586,C08297,Classic,84200.0,36177.04,0,Active,2025-10-22
CC006587,C14187,Signature,20000.0,3579.41,0,Active,2025-06-17
CC006588,C09709,Classic,20000.0,6027.98,1999,Active,2025-02-14
CC006589,C02219,Classic,20800.0,988.4,1999,Active,2025-04-14
CC006590,C05161,Gold,136400.0,41353.74,0,Closed,2023-03-26
CC006591,C13624,Signature,30400.0,11274.9,1999,Active,2023-09-27
CC006592,C06047,Classic,28900.0,6041.62,1999,Active,2023-09-09
CC006593,C09794,Platinum,24500.0,8952.64,999,Active,2023-05-03
CC006594,C04527,Classic,20000.0,3367.4,1999,Active,2023-03-07
CC006595,C03483,Platinum,59900.0,9795.26,999,Active,2023-07-27
CC006596,C00354,Platinum,43600.0,15525.16,499,Active,2024-06-18
CC006597,C00094,Classic,98800.0,52954.47,0,Active,2022-08-12
CC006598,C02224,Classic,20000.0,5148.9,0,Active,2024-02-12
CC006599,C11946,Platinum,33000.0,6585.83,999,Active,2025-09-17
CC006600,C07144,Classic,31600.0,5815.66,499,Active,2023-03-19
CC006601,C04589,Platinum,63400.0,14258.96,499,Active,2022-02-25
CC006602,C14792,Classic,78100.0,15439.39,999,Active,2025-08-16
CC006603,C12475,Platinum,39300.0,17674.52,0,Active,2022-01-31
CC006604,C11711,Platinum,20000.0,7626.68,999,Active,2022-01-18
CC006605,C05535,Gold,69800.0,5632.78,0,Active,2022-09-20
CC006606,C09170,Platinum,85400.0,18884.03,0,Active,2023-12-22
CC006607,C10752,Platinum,35300.0,4122.06,499,Active,2025-09-29
CC006608,C14970,Gold,83200.0,13959.27,499,Active,2024-09-28
CC006609,C06807,Platinum,64900.0,14248.71,499,Closed,2025-04-03
CC006610,C08827,Classic,29700.0,973.62,499,Active,2024-12-11
CC006611,C08203,Gold,33700.0,6738.19,0,Active,2022-04-21
CC006612,C05816,Platinum,31600.0,9380.01,999,Blocked,2023-05-11
CC006613,C12698,Classic,20000.0,2508.27,999,Active,2025-08-15
CC006614,C12702,Platinum,149500.0,65426.98,0,Active,2023-10-03
CC006615,C09364,Classic,29100.0,14102.9,499,Active,2022-01-11
CC006616,C11768,Classic,68400.0,14201.42,499,Active,2025-02-20
CC006617,C14878,Signature,45600.0,3987.71,0,Active,2025-12-01
CC006618,C14732,Gold,52100.0,23704.88,1999,Active,2025-01-06
CC006619,C14068,Classic,113200.0,58472.77,499,Active,2025-05-03
CC006620,C13347,Gold,119800.0,11978.16,1999,Active,2022-09-22
CC006621,C06765,Classic,38800.0,11219.93,1999,Active,2022-08-02
CC006622,C00152,Classic,94600.0,25824.74,1999,Active,2025-08-24
CC006623,C04878,Gold,46300.0,30849.11,499,Active,2024-10-25
CC006624,C14249,Classic,42300.0,6086.23,999,Active,2023-08-06
CC006625,C04307,Classic,96400.0,47086.54,0,Active,2024-12-05
CC006626,C02824,Signature,77500.0,39177.67,0,Active,2023-01-07
CC006627,C07666,Platinum,20000.0,8873.09,499,Active,2024-09-12
CC006628,C01481,Classic,30000.0,11013.95,499,Active,2024-08-19
CC006629,C05246,Platinum,86500.0,29541.04,0,Active,2022-08-21
CC006630,C13246,Classic,145200.0,40306.15,0,Active,2025-02-04
CC006631,C07396,Gold,35000.0,5394.85,0,Active,2024-05-06
CC006632,C02638,Platinum,109100.0,14835.13,0,Active,2023-08-06
CC006633,C04391,Gold,23600.0,13780.87,0,Active,2025-03-27
CC006634,C03107,Classic,26200.0,9054.94,999,Active,2022-12-24
CC006635,C14707,Gold,58200.0,13063.65,0,Active,2024-08-09
CC006636,C07489,Gold,37300.0,20955.68,1999,Active,2022-11-09
CC006637,C03585,Gold,26500.0,4551.5,999,Closed,2025-05-20
CC006638,C00483,Platinum,71700.0,3558.94,0,Active,2025-12-27
CC006639,C01845,Classic,70100.0,19022.45,0,Active,2025-04-03
CC006640,C14665,Signature,56000.0,28067.09,1999,Active,2025-09-01
CC006641,C08791,Classic,53100.0,28382.33,999,Active,2023-11-15
CC006642,C06535,Platinum,49200.0,25662.18,999,Active,2022-11-01
CC006643,C03577,Platinum,20000.0,5587.63,999,Active,2024-09-21
CC006644,C08771,Classic,77600.0,18622.87,1999,Active,2022-11-09
CC006645,C12928,Signature,28300.0,1448.7,999,Blocked,2025-09-27
CC006646,C00059,Classic,20000.0,4481.52,1999,Active,2024-10-20
CC006647,C01875,Signature,28400.0,2125.38,499,Active,2024-07-25
CC006648,C10247,Platinum,26500.0,5378.99,1999,Active,2024-01-04
CC006649,C09054,Platinum,22700.0,6408.85,499,Active,2025-10-10
CC006650,C02534,Gold,34700.0,16503.23,0,Active,2022-02-25
CC006651,C12813,Classic,82100.0,25707.9,499,Active,2024-03-25
CC006652,C04643,Platinum,99200.0,28280.21,499,Active,2024-11-27
CC006653,C08334,Platinum,23100.0,5154.68,999,Active,2022-11-23
CC006654,C06720,Signature,20000.0,3038.29,0,Active,2023-03-03
CC006655,C01327,Gold,35600.0,15213.38,499,Active,2025-01-07
CC006656,C01137,Gold,32300.0,15189.35,0,Active,2025-07-02
CC006657,C04169,Classic,47400.0,29653.86,999,Active,2022-11-19
CC006658,C13379,Gold,70500.0,32140.13,0,Active,2024-01-07
CC006659,C04808,Platinum,25100.0,8992.39,499,Active,2023-06-09
CC006660,C03517,Gold,72500.0,11588.05,0,Active,2025-02-06
CC006661,C02424,Classic,28500.0,16387.41,999,Active,2024-08-23
CC006662,C02781,Signature,38700.0,20376.66,499,Closed,2024-01-20
CC006663,C14874,Gold,70700.0,13068.92,499,Active,2022-01-03
CC006664,C11995,Gold,47300.0,25453.85,1999,Active,2025-06-09
CC006665,C13805,Platinum,96700.0,19923.68,0,Active,2025-08-31
CC006666,C11172,Platinum,20000.0,9159.47,1999,Active,2022-09-22
CC006667,C01545,Classic,60700.0,14730.67,0,Active,2023-07-21
CC006668,C07484,Classic,22100.0,13087.53,1999,Active,2025-05-06
CC006669,C03351,Platinum,46900.0,11355.19,0,Active,2023-06-07
CC006670,C04643,Platinum,86200.0,10386.36,999,Active,2024-10-25
CC006671,C04419,Signature,20700.0,1565.34,499,Active,2025-06-26
CC006672,C00366,Gold,111300.0,40527.61,999,Active,2023-09-15
CC006673,C02210,Gold,81700.0,21549.57,499,Closed,2024-05-30
CC006674,C01928,Gold,30600.0,4110.83,1999,Closed,2022-02-21
CC006675,C11377,Gold,99700.0,34577.41,1999,Active,2022-05-17
CC006676,C01561,Classic,66200.0,38722.39,999,Active,2025-05-07
CC006677,C14653,Platinum,23300.0,3717.05,499,Active,2022-06-21
CC006678,C11839,Signature,42200.0,5657.7,999,Active,2022-04-12
CC006679,C01172,Classic,20700.0,3171.19,0,Active,2023-12-21
CC006680,C05954,Platinum,51100.0,25205.07,0,Active,2023-11-08
CC006681,C08250,Gold,20000.0,9495.5,0,Active,2025-10-09
CC006682,C12775,Platinum,110800.0,48140.58,2999,Active,2022-12-12
CC006683,C03952,Platinum,60900.0,7640.08,499,Active,2022-02-11
CC006684,C12830,Gold,20000.0,4554.76,999,Blocked,2024-03-25
CC006685,C10235,Gold,25000.0,19777.48,0,Active,2024-04-23
CC006686,C02614,Platinum,63800.0,14447.94,0,Active,2024-05-10
CC006687,C10697,Gold,226700.0,82440.19,499,Active,2022-12-17
CC006688,C01362,Classic,34200.0,6790.0,499,Active,2023-07-30
CC006689,C05469,Platinum,34100.0,8975.04,0,Active,2025-12-21
CC006690,C13711,Classic,62100.0,2693.58,0,Active,2024-12-27
CC006691,C07705,Platinum,38100.0,16665.17,0,Active,2025-07-14
CC006692,C10725,Platinum,34000.0,10840.64,1999,Active,2023-11-10
CC006693,C00265,Platinum,21400.0,10451.69,1999,Active,2023-02-20
CC006694,C02320,Gold,40200.0,11139.72,499,Active,2024-09-09
CC006695,C02163,Classic,91500.0,35171.06,2999,Closed,2022-06-02
CC006696,C10059,Classic,136100.0,39682.29,499,Active,2023-10-07
CC006697,C13040,Classic,61700.0,25595.64,1999,Closed,2024-12-26
CC006698,C01238,Gold,40600.0,13313.89,999,Active,2025-11-13
CC006699,C11494,Platinum,55600.0,6108.25,0,Active,2024-07-09
CC006700,C08697,Classic,126500.0,46063.67,2999,Active,2023-12-21
CC006701,C08842,Platinum,20000.0,2263.8,0,Active,2025-01-31
CC006702,C11927,Platinum,28200.0,12831.53,0,Blocked,2024-04-22
CC006703,C09206,Classic,44800.0,19288.54,0,Blocked,2025-08-29
CC006704,C09811,Gold,34100.0,9906.12,0,Active,2022-02-25
CC006705,C13487,Platinum,54700.0,15502.75,499,Active,2022-07-31
CC006706,C11199,Classic,70500.0,17390.4,499,Active,2023-06-07
CC006707,C04194,Gold,38100.0,7759.37,0,Active,2024-11-13
CC006708,C01860,Gold,46800.0,9353.75,0,Active,2023-10-20
CC006709,C05082,Classic,73200.0,23210.49,0,Active,2024-11-04
CC006710,C09024,Classic,25700.0,5451.14,1999,Active,2023-10-24
CC006711,C03325,Classic,35600.0,16843.43,1999,Active,2025-07-28
CC006712,C11520,Signature,30700.0,11029.73,999,Blocked,2025-12-25
CC006713,C03477,Gold,20000.0,2905.17,999,Active,2023-07-16
CC006714,C07706,Platinum,43300.0,23878.93,0,Active,2023-09-20
CC006715,C11322,Signature,36400.0,15338.95,499,Active,2022-01-07
CC006716,C14204,Gold,64900.0,16230.3,0,Active,2024-05-24
CC006717,C14385,Gold,20000.0,9137.76,2999,Active,2025-02-08
CC006718,C11358,Classic,46500.0,19135.67,499,Closed,2025-10-20
CC006719,C04755,Classic,20000.0,7366.36,0,Active,2022-12-29
CC006720,C10953,Classic,55900.0,16091.7,499,Active,2023-01-10
CC006721,C02135,Gold,26300.0,13440.56,1999,Active,2024-02-28
CC006722,C09864,Platinum,76300.0,36418.89,2999,Active,2023-02-05
CC006723,C07118,Classic,20000.0,10741.55,999,Active,2022-03-26
CC006724,C14796,Gold,39500.0,18688.2,499,Active,2025-04-18
CC006725,C01338,Gold,20700.0,7621.3,0,Active,2022-02-15
CC006726,C05744,Signature,24600.0,5177.89,999,Active,2024-09-25
CC006727,C01735,Gold,20000.0,1964.06,499,Closed,2024-08-19
CC006728,C07508,Gold,33000.0,14349.22,1999,Active,2022-03-23
CC006729,C04764,Platinum,34700.0,16834.05,0,Active,2022-03-17
CC006730,C09791,Gold,122200.0,52536.91,0,Active,2022-03-17
CC006731,C11931,Classic,20000.0,6175.23,999,Blocked,2023-07-18
CC006732,C12215,Gold,42900.0,12258.33,999,Active,2025-10-06
CC006733,C03863,Platinum,21500.0,9574.56,499,Active,2022-12-06
CC006734,C08449,Platinum,60100.0,1652.2,999,Active,2023-11-05
CC006735,C07152,Platinum,118400.0,34607.03,1999,Closed,2023-07-19
CC006736,C08553,Classic,58300.0,17987.08,999,Active,2023-06-06
CC006737,C01382,Platinum,28600.0,18948.95,499,Active,2025-04-03
CC006738,C11261,Classic,30300.0,14543.05,1999,Active,2025-01-21
CC006739,C12648,Platinum,63600.0,36422.01,0,Active,2024-06-18
CC006740,C07084,Gold,20900.0,11113.26,0,Active,2023-09-23
CC006741,C03117,Platinum,26900.0,1295.85,499,Active,2022-01-27
CC006742,C05438,Signature,34500.0,2018.95,0,Active,2025-06-01
CC006743,C12077,Classic,23800.0,10988.95,999,Active,2022-02-27
CC006744,C06813,Platinum,22700.0,2447.56,999,Active,2022-02-05
CC006745,C03445,Classic,144900.0,47938.68,0,Closed,2025-10-24
CC006746,C04303,Platinum,20000.0,1726.86,1999,Active,2022-01-21
CC006747,C00671,Gold,20000.0,8683.22,1999,Active,2022-07-17
CC006748,C03228,Gold,42300.0,7030.37,2999,Active,2023-09-04
CC006749,C02396,Classic,57900.0,20523.53,0,Active,2023-10-28
CC006750,C13840,Classic,69600.0,21761.11,499,Active,2024-11-09
CC006751,C09214,Gold,55900.0,22887.03,999,Active,2023-06-14
CC006752,C12500,Classic,33100.0,18318.73,0,Active,2024-08-05
CC006753,C12274,Classic,20000.0,4802.82,499,Active,2024-06-21
CC006754,C01290,Classic,20000.0,5688.7,0,Active,2023-03-15
CC006755,C11790,Classic,70600.0,34578.72,0,Active,2023-02-25
CC006756,C07784,Signature,34800.0,8554.85,999,Active,2023-06-20
CC006757,C14856,Gold,34500.0,5685.46,499,Active,2024-06-26
CC006758,C10849,Classic,67300.0,12929.19,499,Active,2023-07-21
CC006759,C13686,Gold,80800.0,17827.28,999,Active,2024-02-06
CC006760,C10483,Gold,125300.0,45087.28,0,Active,2023-05-03
CC006761,C09719,Gold,262800.0,33631.82,0,Active,2024-08-21
CC006762,C00083,Gold,20000.0,3982.81,1999,Blocked,2023-08-13
CC006763,C13690,Platinum,41900.0,6789.42,999,Active,2025-07-31
CC006764,C12723,Platinum,23600.0,5676.67,0,Active,2022-12-14
CC006765,C08686,Gold,61500.0,11584.33,499,Active,2025-10-06
CC006766,C09650,Platinum,45300.0,10038.42,1999,Active,2025-07-10
CC006767,C09092,Classic,26300.0,4103.24,999,Active,2025-12-24
CC006768,C10318,Classic,73900.0,26056.28,1999,Active,2025-01-31
CC006769,C06253,Gold,42600.0,16327.32,0,Active,2024-01-07
CC006770,C12377,Gold,29200.0,12356.07,0,Closed,2023-05-22
CC006771,C02941,Gold,31200.0,7182.07,499,Active,2024-09-18
CC006772,C05548,Platinum,52200.0,21695.04,2999,Active,2022-11-01
CC006773,C10895,Platinum,89300.0,16715.96,499,Closed,2023-02-25
CC006774,C07202,Platinum,86900.0,37733.46,1999,Active,2025-03-03
CC006775,C08714,Gold,20000.0,6111.14,1999,Closed,2022-09-02
CC006776,C00505,Classic,81200.0,11261.71,499,Active,2022-02-23
CC006777,C13503,Classic,87700.0,44206.58,499,Active,2025-11-07
CC006778,C12650,Platinum,48800.0,11157.02,999,Active,2024-11-04
CC006779,C04679,Classic,73600.0,9237.5,499,Active,2024-09-18
CC006780,C02582,Gold,33800.0,5383.86,499,Active,2022-06-14
CC006781,C02368,Gold,24700.0,5417.51,499,Active,2022-06-23
CC006782,C13536,Platinum,125900.0,55956.45,1999,Active,2024-10-24
CC006783,C09608,Gold,70400.0,19381.71,999,Active,2025-03-05
CC006784,C02383,Signature,44400.0,11959.96,0,Closed,2025-10-01
CC006785,C08260,Gold,23700.0,5598.32,0,Active,2024-07-23
CC006786,C02571,Classic,81800.0,24760.15,499,Active,2024-02-05
CC006787,C13197,Classic,20000.0,7572.23,1999,Blocked,2023-04-10
CC006788,C11453,Platinum,32500.0,6335.59,499,Active,2024-02-20
CC006789,C11235,Gold,20200.0,5558.5,499,Active,2022-12-21
CC006790,C12738,Gold,56500.0,6401.24,0,Active,2025-10-03
CC006791,C12864,Platinum,63200.0,32486.92,499,Active,2024-01-07
CC006792,C02092,Platinum,98000.0,53662.1,499,Active,2025-12-12
CC006793,C06425,Signature,34400.0,15279.67,2999,Active,2024-01-28
CC006794,C09398,Platinum,25000.0,5964.93,999,Active,2024-03-05
CC006795,C05015,Gold,20000.0,2694.87,0,Active,2025-01-27
CC006796,C00544,Gold,87300.0,32074.45,0,Active,2023-09-02
CC006797,C00511,Platinum,87000.0,33509.0,2999,Active,2022-08-30
CC006798,C14659,Signature,49300.0,3155.15,0,Active,2023-08-03
CC006799,C10283,Gold,48300.0,14740.08,0,Active,2024-04-21
CC006800,C10945,Platinum,20000.0,2268.4,0,Active,2022-12-06
CC006801,C12414,Gold,27200.0,14205.88,1999,Active,2023-09-19
CC006802,C09983,Platinum,48100.0,16600.87,1999,Active,2024-07-10
CC006803,C03123,Classic,70100.0,8564.09,499,Active,2025-05-06
CC006804,C01762,Platinum,56400.0,36171.37,0,Active,2024-08-10
CC006805,C04873,Classic,25200.0,6626.28,0,Active,2025-05-27
CC006806,C08328,Gold,24600.0,1779.44,0,Active,2025-09-18
CC006807,C08818,Classic,84600.0,15280.97,999,Closed,2024-12-04
CC006808,C02687,Platinum,58100.0,11037.44,999,Blocked,2024-12-10
CC006809,C11295,Classic,26400.0,15962.5,0,Active,2022-04-03
CC006810,C04220,Platinum,98600.0,15494.0,999,Active,2023-08-13
CC006811,C13686,Classic,40900.0,11562.74,499,Active,2025-07-02
CC006812,C03470,Platinum,56400.0,8341.22,1999,Active,2025-11-16
CC006813,C03622,Gold,42400.0,38194.78,0,Active,2025-03-07
CC006814,C04835,Platinum,54300.0,16075.61,2999,Active,2022-02-01
CC006815,C02769,Signature,41900.0,6232.22,0,Active,2025-01-15
CC006816,C04915,Gold,47100.0,24691.88,0,Active,2023-06-27
CC006817,C13499,Gold,137600.0,66315.62,499,Active,2025-04-06
CC006818,C02087,Platinum,27500.0,6202.08,999,Active,2024-01-12
CC006819,C02413,Signature,20000.0,13205.99,1999,Active,2025-03-08
CC006820,C08421,Platinum,25600.0,12494.21,0,Active,2023-10-01
CC006821,C14386,Gold,59900.0,13970.0,999,Blocked,2025-01-21
CC006822,C10812,Platinum,44000.0,14270.43,0,Active,2025-04-28
CC006823,C05927,Classic,108600.0,15388.88,999,Active,2023-10-18
CC006824,C09295,Gold,34900.0,8502.35,499,Active,2025-05-09
CC006825,C01865,Gold,20000.0,5974.42,499,Active,2024-11-22
CC006826,C11483,Classic,171900.0,73449.08,0,Active,2025-03-28
CC006827,C13922,Platinum,39500.0,10690.74,0,Active,2025-11-09
CC006828,C06536,Gold,151300.0,14282.49,999,Active,2024-01-06
CC006829,C03471,Platinum,87300.0,23005.84,999,Active,2025-11-21
CC006830,C05488,Classic,23400.0,8838.36,499,Active,2025-12-03
CC006831,C03709,Gold,78000.0,33696.39,0,Active,2022-04-11
CC006832,C09680,Classic,236700.0,45535.3,999,Blocked,2023-08-25
CC006833,C12565,Gold,22200.0,4409.98,999,Active,2024-01-06
CC006834,C03015,Gold,65400.0,22512.18,499,Active,2022-12-08
