Activity_ID,Customer_ID,Date,Login_Count,App_Usage_Minutes,Service_Calls,Product_Interactions,Is_Active
ACT0082041,C01009,2023-03-28,3,15.5,0,1,True
ACT0082042,C11095,2024-03-05,2,41.5,0,1,True
ACT0082043,C00371,2024-09-08,0,44.4,0,1,True
ACT0082044,C07106,2023-10-24,5,27.8,2,2,False
ACT0082045,C13972,2025-03-27,1,12.9,0,3,True
ACT0082046,C01043,2024-05-02,4,23.6,1,0,False
ACT0082047,C07143,2024-02-08,2,9.5,0,1,True
ACT0082048,C09823,2023-06-14,1,19.6,0,1,True
ACT0082049,C12443,2025-07-28,3,19.6,0,0,False
ACT0082050,C01391,2025-12-14,5,32.4,0,1,True
ACT0082051,C09607,2025-01-31,2,24.6,0,2,True
ACT0082052,C04706,2023-02-10,1,39.1,0,1,True
ACT0082053,C11060,2023-08-07,7,42.5,1,0,True
ACT0082054,C02864,2023-01-18,1,23.0,0,2,True
ACT0082055,C12379,2025-04-30,3,28.1,1,3,True
ACT0082056,C06048,2023-05-25,3,45.3,0,0,True
ACT0082057,C10624,2023-09-23,4,45.0,1,1,True
ACT0082058,C09525,2025-05-13,2,18.4,1,1,True
ACT0082059,C00558,2024-10-13,6,40.6,0,2,True
ACT0082060,C09513,2024-10-01,2,28.4,0,2,True
ACT0082061,C03730,2024-08-10,2,22.6,0,2,True
ACT0082062,C02633,2024-02-25,4,50.1,0,0,True
ACT0082063,C02250,2025-07-31,4,20.6,2,4,True
ACT0082064,C06872,2024-12-04,1,30.3,1,1,False
ACT0082065,C11652,2023-12-25,4,71.8,0,0,False
ACT0082066,C09185,2023-06-04,4,17.1,1,3,True
ACT0082067,C01739,2024-11-17,4,58.5,0,1,True
ACT0082068,C00843,2025-08-27,3,8.9,0,2,True
ACT0082069,C04623,2023-01-03,3,19.5,0,3,True
ACT0082070,C00313,2023-12-15,2,23.0,0,3,True
ACT0082071,C05087,2023-05-22,0,92.3,1,3,True
ACT0082072,C12282,2024-04-06,3,35.2,0,1,True
ACT0082073,C11900,2025-04-05,3,6.2,0,2,True
ACT0082074,C13324,2024-10-12,4,17.0,0,0,True
ACT0082075,C01066,2025-01-01,4,20.4,1,1,True
ACT0082076,C12865,2025-11-16,4,46.1,0,2,True
ACT0082077,C02952,2025-03-19,2,21.2,0,2,True
ACT0082078,C05623,2023-07-06,1,32.5,0,0,True
ACT0082079,C07250,2023-09-06,4,20.4,0,3,True
ACT0082080,C08261,2024-06-13,3,13.9,1,2,True
ACT0082081,C05652,2024-02-27,5,37.8,0,3,True
ACT0082082,C05521,2024-03-27,3,24.2,2,1,True
ACT0082083,C03058,2025-08-22,2,42.2,0,2,True
ACT0082084,C13179,2025-02-23,3,11.7,0,1,True
ACT0082085,C08092,2023-06-20,3,11.8,0,0,True
ACT0082086,C14361,2023-09-06,3,2.2,1,0,False
ACT0082087,C06967,2023-11-10,2,19.5,0,2,True
ACT0082088,C07585,2024-09-10,6,17.9,0,4,True
ACT0082089,C06459,2024-11-22,2,4.4,0,4,True
ACT0082090,C04491,2023-04-26,3,35.7,1,2,True
ACT0082091,C11507,2023-03-03,1,29.1,0,2,True
ACT0082092,C03105,2025-04-05,2,32.9,0,1,False
ACT0082093,C01779,2023-10-07,2,51.8,0,4,True
ACT0082094,C02655,2025-08-18,1,45.1,0,1,True
ACT0082095,C06561,2024-05-04,2,26.6,0,2,True
ACT0082096,C11035,2025-11-07,2,26.0,0,1,False
ACT0082097,C11840,2025-10-30,7,61.5,1,1,True
ACT0082098,C13276,2025-03-30,2,81.0,2,2,True
ACT0082099,C01021,2023-12-17,1,22.0,0,0,True
ACT0082100,C03193,2025-05-19,3,12.0,0,2,True
ACT0082101,C02149,2025-04-27,6,63.9,0,1,False
ACT0082102,C08182,2023-07-16,0,28.5,0,2,True
ACT0082103,C09852,2023-08-02,0,11.2,1,1,True
ACT0082104,C12628,2024-09-15,1,49.1,0,2,True
ACT0082105,C00117,2025-10-11,3,21.4,2,3,True
ACT0082106,C09823,2024-01-26,6,37.9,0,0,True
ACT0082107,C09695,2024-12-25,0,51.2,1,0,True
ACT0082108,C06752,2023-06-24,4,32.3,0,1,True
ACT0082109,C01998,2023-05-29,1,21.0,1,3,True
ACT0082110,C11939,2025-03-14,1,23.6,1,2,True
ACT0082111,C13993,2024-01-26,3,15.7,0,1,True
ACT0082112,C02604,2025-05-21,1,26.8,0,0,True
ACT0082113,C00142,2023-07-24,3,17.9,1,1,True
ACT0082114,C07940,2025-04-03,0,41.3,0,1,False
ACT0082115,C01627,2023-12-26,4,42.0,0,3,True
ACT0082116,C08667,2025-06-15,1,67.1,0,1,True
ACT0082117,C05465,2025-01-25,1,16.9,0,3,True
ACT0082118,C13731,2025-05-23,3,5.7,0,5,True
ACT0082119,C05518,2025-03-24,2,20.2,0,1,True
ACT0082120,C07024,2025-11-26,7,35.5,1,2,True
ACT0082121,C05082,2023-03-27,4,27.8,0,1,True
ACT0082122,C07217,2025-05-03,1,38.4,0,4,True
ACT0082123,C14620,2023-11-02,3,32.8,0,1,True
ACT0082124,C14128,2023-11-27,7,22.0,0,0,True
ACT0082125,C10823,2023-01-23,4,27.8,0,2,True
ACT0082126,C07909,2023-09-27,3,32.1,0,1,True
ACT0082127,C08310,2023-12-10,5,17.8,0,2,True
ACT0082128,C12475,2024-05-14,3,42.9,0,1,True
ACT0082129,C11404,2023-11-30,1,18.7,0,2,True
ACT0082130,C04335,2023-07-28,4,34.9,0,1,True
ACT0082131,C14170,2023-01-20,3,1.4,0,2,True
ACT0082132,C09725,2023-08-10,3,35.5,1,0,True
ACT0082133,C03908,2025-05-10,2,19.9,0,0,True
ACT0082134,C09609,2025-02-04,5,21.2,0,2,True
ACT0082135,C14028,2025-06-12,2,12.7,0,1,True
ACT0082136,C14627,2023-06-03,2,31.6,0,1,True
ACT0082137,C11769,2025-10-03,6,87.5,0,0,True
ACT0082138,C14168,2025-09-01,2,20.7,0,1,False
ACT0082139,C05888,2023-01-28,2,40.3,0,0,True
ACT0082140,C03639,2024-06-25,3,9.1,0,0,False
ACT0082141,C06823,2024-05-27,4,37.0,0,1,True
ACT0082142,C03343,2025-05-26,3,42.3,1,3,True
ACT0082143,C05412,2024-04-22,1,21.3,1,2,True
ACT0082144,C06365,2025-10-30,2,8.9,1,1,True
ACT0082145,C08738,2023-12-06,6,33.1,0,1,False
ACT0082146,C14610,2023-03-06,3,39.1,0,1,True
ACT0082147,C08984,2023-11-15,5,16.3,0,3,True
ACT0082148,C06725,2023-08-14,1,4.2,1,1,True
ACT0082149,C12752,2025-12-16,1,8.0,1,3,False
ACT0082150,C10943,2025-12-06,1,55.1,0,0,True
ACT0082151,C07982,2024-08-09,1,38.9,0,1,False
ACT0082152,C00050,2025-06-03,4,55.6,0,1,True
ACT0082153,C02320,2025-08-18,3,4.0,0,1,True
ACT0082154,C01878,2024-10-05,4,11.4,1,1,True
ACT0082155,C14500,2025-08-11,2,46.6,0,4,True
ACT0082156,C06239,2023-12-19,5,5.6,0,1,True
ACT0082157,C08972,2024-01-17,4,8.9,0,3,True
ACT0082158,C14466,2025-08-29,3,41.2,0,0,True
ACT0082159,C06114,2023-01-06,6,10.4,0,2,False
ACT0082160,C08068,2023-07-08,2,65.2,2,2,True
ACT0082161,C00383,2023-10-23,3,26.1,0,0,True
ACT0082162,C06546,2025-03-18,4,38.9,0,2,True
ACT0082163,C11471,2023-02-28,0,32.1,0,3,True
ACT0082164,C02129,2024-06-20,1,38.4,0,6,True
ACT0082165,C04287,2024-09-28,0,40.7,0,0,True
ACT0082166,C10957,2024-08-18,2,18.3,0,3,False
ACT0082167,C07456,2023-12-03,1,21.2,1,2,False
ACT0082168,C01792,2023-04-02,2,12.4,1,3,True
ACT0082169,C03903,2024-01-01,3,39.6,0,1,True
ACT0082170,C01840,2025-05-15,3,11.9,0,2,True
ACT0082171,C09146,2023-11-24,3,40.9,0,0,True
ACT0082172,C14357,2025-04-12,2,44.7,0,1,True
ACT0082173,C08798,2025-10-07,0,41.8,0,3,True
ACT0082174,C05941,2025-08-10,2,46.2,0,0,True
ACT0082175,C02597,2025-08-29,4,8.9,0,3,True
ACT0082176,C02553,2023-05-02,2,13.0,0,1,False
ACT0082177,C13867,2024-04-16,4,33.1,0,3,True
ACT0082178,C06261,2024-09-16,3,23.6,0,0,True
ACT0082179,C03087,2024-08-15,3,19.3,0,1,True
ACT0082180,C04342,2023-09-24,4,29.6,0,0,True
ACT0082181,C01107,2023-09-15,2,11.0,0,4,True
ACT0082182,C06194,2024-07-08,3,14.0,0,2,True
ACT0082183,C11830,2025-05-29,2,44.5,1,1,True
ACT0082184,C04807,2023-04-26,2,19.5,0,1,False
ACT0082185,C13430,2024-05-16,3,9.5,1,1,False
ACT0082186,C13387,2025-07-03,2,15.7,0,1,True
ACT0082187,C08175,2025-07-27,5,21.2,0,0,True
ACT0082188,C04293,2025-09-07,3,39.4,0,1,True
ACT0082189,C02071,2025-06-17,3,27.3,1,0,True
ACT0082190,C06291,2024-07-07,3,31.4,0,2,True
ACT0082191,C09707,2025-09-27,6,26.9,0,2,True
ACT0082192,C00346,2025-01-22,4,3.3,1,1,True
ACT0082193,C10139,2025-09-15,1,45.8,0,1,True
ACT0082194,C11955,2024-06-12,6,13.5,1,1,True
ACT0082195,C04663,2023-11-25,3,27.2,0,2,True
ACT0082196,C09673,2023-03-02,4,22.7,0,1,True
ACT0082197,C11877,2023-01-27,6,20.0,0,2,True
ACT0082198,C05271,2023-02-27,4,6.5,0,0,True
ACT0082199,C04215,2025-11-24,6,10.7,0,0,False
ACT0082200,C01645,2024-08-29,1,22.6,0,3,False
ACT0082201,C01929,2024-07-21,0,7.0,0,0,True
ACT0082202,C13460,2024-04-04,2,35.7,0,3,True
ACT0082203,C00974,2023-03-31,2,31.6,0,1,True
ACT0082204,C01100,2024-01-07,1,14.9,0,2,True
ACT0082205,C14204,2024-03-22,5,26.3,0,1,True
ACT0082206,C08351,2023-12-08,3,59.9,0,0,True
ACT0082207,C06055,2023-03-07,1,28.7,0,2,True
ACT0082208,C02338,2025-01-28,1,40.6,0,0,True
ACT0082209,C13356,2025-10-06,1,51.4,0,2,True
ACT0082210,C03090,2025-07-28,0,40.6,0,0,True
ACT0082211,C14016,2024-11-02,1,50.8,0,2,True
ACT0082212,C01087,2024-02-22,3,44.0,1,1,True
ACT0082213,C04037,2025-08-30,0,32.2,1,2,True
ACT0082214,C12548,2023-08-08,3,21.4,0,3,True
ACT0082215,C09149,2023-02-05,6,29.6,0,1,True
ACT0082216,C10450,2025-05-25,1,34.0,1,1,True
ACT0082217,C08544,2025-12-18,8,36.2,0,2,True
ACT0082218,C04400,2024-09-02,1,20.2,1,1,False
ACT0082219,C09803,2023-08-07,3,11.2,0,3,True
ACT0082220,C02435,2025-02-02,5,25.1,1,3,True
ACT0082221,C09441,2024-01-27,3,12.9,0,0,True
ACT0082222,C08645,2025-12-05,0,31.1,0,4,True
ACT0082223,C06039,2023-07-01,2,9.2,0,2,True
ACT0082224,C04217,2025-04-03,4,8.9,1,0,True
ACT0082225,C02771,2024-06-11,6,56.0,1,2,True
ACT0082226,C05912,2025-02-22,3,15.7,0,2,True
ACT0082227,C14965,2023-07-22,3,37.7,0,2,False
ACT0082228,C00719,2023-02-13,6,9.4,0,1,True
ACT0082229,C06960,2023-12-20,2,38.7,0,0,True
ACT0082230,C08017,2025-12-12,2,21.7,1,2,False
ACT0082231,C07748,2025-11-18,1,46.7,0,0,True
ACT0082232,C14638,2023-02-03,1,19.4,0,0,True
ACT0082233,C11414,2023-10-27,2,42.6,0,1,False
ACT0082234,C09438,2023-04-30,2,12.5,1,4,True
ACT0082235,C11211,2023-05-24,4,6.9,0,2,False
ACT0082236,C11584,2023-11-18,1,18.1,0,3,True
ACT0082237,C12353,2024-10-12,1,14.7,1,3,True
ACT0082238,C04457,2024-03-23,2,19.3,0,1,True
ACT0082239,C00799,2023-08-27,1,18.3,0,5,True
ACT0082240,C11635,2025-03-29,1,20.1,1,2,True
ACT0082241,C00557,2023-07-30,0,33.1,1,0,True
ACT0082242,C13060,2023-12-20,1,35.5,1,3,False
ACT0082243,C03370,2024-08-29,2,102.0,0,1,True
ACT0082244,C08595,2025-10-21,4,49.6,0,3,False
ACT0082245,C04761,2023-08-25,4,50.0,0,3,True
ACT0082246,C03352,2023-04-27,6,15.3,0,3,True
ACT0082247,C07769,2023-03-11,1,29.9,0,1,False
ACT0082248,C10029,2024-09-28,5,30.6,1,1,True
ACT0082249,C14612,2024-02-19,5,74.0,0,2,True
ACT0082250,C05405,2023-01-01,3,30.1,0,3,False
ACT0082251,C07118,2025-09-30,4,41.1,1,1,True
ACT0082252,C02793,2023-04-13,2,18.8,0,1,True
ACT0082253,C02998,2024-12-25,2,5.2,0,0,True
ACT0082254,C05014,2023-11-19,2,33.7,0,1,True
ACT0082255,C02522,2025-03-26,1,22.4,0,0,True
ACT0082256,C01281,2023-01-24,3,25.1,1,1,True
ACT0082257,C10665,2023-05-23,3,12.8,0,2,True
ACT0082258,C06081,2024-05-04,1,41.7,0,0,True
ACT0082259,C10157,2025-03-14,0,44.4,0,2,True
ACT0082260,C01183,2024-10-17,3,38.3,0,2,False
ACT0082261,C08677,2025-10-13,2,46.7,0,2,True
ACT0082262,C06654,2025-05-19,5,44.4,0,2,True
ACT0082263,C09055,2025-02-10,3,34.2,0,0,True
ACT0082264,C13582,2024-05-29,2,55.2,0,1,False
ACT0082265,C06876,2025-09-02,2,12.9,0,1,True
ACT0082266,C07068,2024-09-18,1,42.5,0,3,True
ACT0082267,C07257,2024-01-05,2,15.7,0,1,True
ACT0082268,C03258,2023-02-15,6,27.8,0,2,True
ACT0082269,C14144,2025-05-17,0,21.2,0,2,True
ACT0082270,C03978,2024-09-24,4,13.8,0,1,True
ACT0082271,C04195,2024-10-03,0,8.1,0,3,True
ACT0082272,C00143,2025-09-12,0,94.3,0,2,True
ACT0082273,C01174,2023-03-19,1,40.7,0,2,True
ACT0082274,C09757,2025-03-30,2,53.7,0,1,True
ACT0082275,C02321,2023-02-28,4,70.4,0,1,True
ACT0082276,C09536,2024-02-17,0,36.2,0,0,True
ACT0082277,C03240,2024-05-19,3,36.9,0,0,False
ACT0082278,C05115,2025-01-01,6,55.4,0,1,True
ACT0082279,C13276,2025-08-06,2,29.8,2,3,False
ACT0082280,C05231,2023-05-10,1,39.3,2,2,True
ACT0082281,C04290,2024-05-25,4,32.7,1,1,False
ACT0082282,C10068,2025-11-20,2,49.7,0,0,True
ACT0082283,C01653,2023-05-18,1,37.8,0,1,True
ACT0082284,C00119,2025-03-30,3,22.2,1,2,True
ACT0082285,C13639,2024-04-17,3,23.1,0,3,True
ACT0082286,C01458,2024-01-25,3,11.0,0,0,True
ACT0082287,C08964,2025-09-14,3,36.0,1,3,True
ACT0082288,C00177,2023-09-23,2,43.7,0,2,True
ACT0082289,C10428,2023-11-01,5,16.2,0,2,True
ACT0082290,C09855,2023-03-25,3,27.2,0,4,True
ACT0082291,C03214,2024-07-17,3,23.7,1,3,True
ACT0082292,C12012,2023-03-17,4,52.5,0,2,True
ACT0082293,C04382,2025-11-27,4,22.7,0,1,True
ACT0082294,C10559,2024-04-25,6,68.5,0,1,True
ACT0082295,C05655,2025-02-07,3,25.8,1,4,True
ACT0082296,C07396,2025-02-15,2,51.5,0,1,True
ACT0082297,C09555,2024-07-07,2,53.6,1,2,True
ACT0082298,C14855,2025-07-20,3,6.4,0,2,False
ACT0082299,C02907,2025-03-24,1,46.8,0,1,False
ACT0082300,C14547,2024-07-03,4,27.8,0,3,True
ACT0082301,C01907,2023-05-20,5,18.0,0,0,False
ACT0082302,C09220,2024-09-21,6,22.2,0,3,True
ACT0082303,C14877,2025-03-29,0,16.0,0,1,True
ACT0082304,C10298,2023-06-04,5,12.4,1,0,True
ACT0082305,C13797,2023-04-10,3,61.7,0,3,True
ACT0082306,C12848,2023-05-29,2,21.3,0,2,True
ACT0082307,C13912,2025-10-30,4,13.4,1,0,False
ACT0082308,C11716,2024-01-06,3,66.7,0,1,True
ACT0082309,C12310,2024-07-29,5,57.1,0,1,True
ACT0082310,C10605,2025-08-30,2,31.0,0,0,True
ACT0082311,C09385,2023-12-09,3,47.9,0,2,True
ACT0082312,C03880,2024-12-22,1,32.5,1,1,True
ACT0082313,C11234,2023-05-17,2,42.4,1,3,True
ACT0082314,C08070,2025-05-28,4,17.1,2,3,True
ACT0082315,C09231,2023-08-29,2,9.1,1,4,False
ACT0082316,C05389,2024-02-15,2,26.2,1,2,True
ACT0082317,C06573,2024-09-08,2,20.5,0,2,True
ACT0082318,C07345,2024-08-20,4,38.5,1,5,True
ACT0082319,C08483,2023-11-01,3,14.2,1,4,True
ACT0082320,C07942,2023-02-11,2,33.2,1,2,True
ACT0082321,C04589,2025-09-04,2,27.0,0,1,True
ACT0082322,C13572,2025-05-18,2,64.7,0,1,True
ACT0082323,C05947,2025-09-21,1,18.5,1,1,False
ACT0082324,C12329,2023-04-08,4,49.9,1,2,True
ACT0082325,C05605,2023-04-07,6,25.5,0,2,False
ACT0082326,C00586,2023-02-23,3,24.4,0,2,True
ACT0082327,C04253,2025-10-13,1,48.6,1,3,False
ACT0082328,C00653,2024-12-04,2,18.1,0,0,False
ACT0082329,C09625,2025-02-12,3,15.5,0,2,True
ACT0082330,C13749,2025-07-29,4,49.2,0,1,True
ACT0082331,C04255,2024-05-28,2,30.2,0,2,True
ACT0082332,C12660,2023-10-23,2,6.7,0,1,True
ACT0082333,C06543,2025-09-20,4,55.1,0,1,True
ACT0082334,C09995,2023-02-14,3,25.4,1,3,True
ACT0082335,C02740,2025-05-25,4,47.9,0,4,True
ACT0082336,C10730,2025-04-05,2,45.3,0,1,True
ACT0082337,C00859,2025-12-22,4,58.9,0,0,False
ACT0082338,C04039,2024-04-15,2,22.4,0,0,True
ACT0082339,C09078,2023-06-06,3,43.1,0,1,True
ACT0082340,C03917,2025-11-08,1,39.2,1,0,True
ACT0082341,C13344,2025-06-08,5,21.7,2,0,False
ACT0082342,C06618,2024-07-28,4,10.8,2,1,True
ACT0082343,C03468,2023-06-18,6,66.7,0,0,False
ACT0082344,C05651,2025-10-18,3,20.2,0,6,True
ACT0082345,C07536,2025-12-25,6,75.9,1,1,True
ACT0082346,C11871,2023-06-17,7,18.2,0,2,True
ACT0082347,C11681,2024-08-09,2,46.3,0,1,True
ACT0082348,C03935,2023-12-18,2,16.0,0,2,True
ACT0082349,C09488,2025-02-26,0,5.5,0,3,False
ACT0082350,C00634,2023-10-31,2,18.6,1,3,True
ACT0082351,C09989,2025-11-29,3,12.7,0,0,False
ACT0082352,C11475,2023-02-24,1,31.6,0,0,True
ACT0082353,C03651,2024-08-18,1,14.3,2,0,True
ACT0082354,C12474,2023-09-06,1,12.3,1,3,True
ACT0082355,C03261,2025-05-01,4,55.5,0,2,True
ACT0082356,C01331,2024-06-16,1,40.6,1,4,False
ACT0082357,C10802,2023-06-13,2,19.6,0,3,False
ACT0082358,C13729,2025-06-15,4,13.6,0,0,True
ACT0082359,C07977,2024-03-21,2,42.2,0,5,True
ACT0082360,C07689,2025-04-03,4,15.3,0,1,True
ACT0082361,C12991,2025-07-21,4,15.8,0,1,False
ACT0082362,C02306,2023-10-01,5,27.2,1,5,True
ACT0082363,C13461,2023-02-19,2,14.1,1,0,True
ACT0082364,C02458,2024-06-17,2,75.5,1,2,True
ACT0082365,C03048,2024-01-31,5,22.2,0,0,True
ACT0082366,C05238,2023-11-14,4,25.2,0,1,True
ACT0082367,C00936,2025-07-11,3,39.6,0,1,True
ACT0082368,C12925,2025-01-28,2,15.5,1,1,True
ACT0082369,C14328,2024-07-03,5,10.8,0,1,True
ACT0082370,C12830,2024-05-22,3,3.5,0,0,True
ACT0082371,C13043,2025-07-13,2,4.3,0,1,False
ACT0082372,C08928,2024-08-07,5,50.5,0,1,True
ACT0082373,C02994,2023-09-25,2,23.5,0,2,True
ACT0082374,C02548,2023-01-21,5,15.2,0,0,False
ACT0082375,C04670,2025-02-26,5,16.4,1,1,True
ACT0082376,C01345,2025-08-06,4,32.4,0,4,True
ACT0082377,C08080,2024-04-27,3,24.0,0,4,True
ACT0082378,C01864,2025-09-06,4,25.6,0,3,True
ACT0082379,C00342,2024-02-15,3,65.1,0,1,True
ACT0082380,C12459,2025-03-27,4,20.5,2,0,True
ACT0082381,C06016,2025-12-31,3,7.8,3,1,True
ACT0082382,C12052,2024-08-11,4,20.1,0,2,True
ACT0082383,C03884,2023-09-01,3,22.4,0,3,True
ACT0082384,C03471,2023-10-27,1,22.3,2,1,True
ACT0082385,C06303,2024-05-24,6,21.6,0,1,True
ACT0082386,C11376,2025-06-01,5,17.9,0,0,True
ACT0082387,C01970,2024-09-18,0,28.2,0,0,True
ACT0082388,C03664,2025-08-23,6,139.0,0,0,True
ACT0082389,C04443,2024-05-28,5,68.0,0,2,True
ACT0082390,C01929,2025-01-30,4,27.3,0,0,True
ACT0082391,C11080,2025-11-09,2,10.1,1,3,True
ACT0082392,C03155,2024-11-08,0,10.4,0,2,False
ACT0082393,C03286,2023-07-30,3,15.2,0,1,True
ACT0082394,C08510,2025-10-09,3,31.2,0,0,True
ACT0082395,C07552,2025-01-22,2,25.1,0,1,True
ACT0082396,C13299,2024-05-17,3,31.7,0,3,True
ACT0082397,C03309,2023-04-05,0,29.9,0,3,True
ACT0082398,C01193,2023-07-06,5,38.2,1,1,True
ACT0082399,C10990,2025-08-01,3,9.6,1,1,True
ACT0082400,C00734,2023-05-24,6,27.6,0,2,True
ACT0082401,C14931,2023-03-31,3,27.6,0,3,False
ACT0082402,C08509,2025-09-10,3,9.6,0,1,True
ACT0082403,C14412,2023-02-21,1,21.3,0,3,True
ACT0082404,C11511,2025-06-15,3,24.3,0,3,True
ACT0082405,C08521,2025-07-17,3,18.3,0,2,True
ACT0082406,C00162,2024-10-11,3,55.2,1,1,True
ACT0082407,C05770,2025-04-20,3,17.6,0,2,False
ACT0082408,C00074,2024-09-26,5,3.3,2,2,True
ACT0082409,C09947,2024-08-21,3,17.8,0,1,True
ACT0082410,C06743,2024-03-30,2,11.0,0,2,False
ACT0082411,C04164,2024-01-20,4,10.5,1,3,True
ACT0082412,C04327,2024-05-02,6,3.5,1,3,True
ACT0082413,C14750,2023-11-25,1,4.6,0,1,False
ACT0082414,C09004,2023-12-30,6,37.5,1,3,True
ACT0082415,C03113,2023-10-04,5,19.3,0,4,True
ACT0082416,C14322,2023-10-03,3,37.2,0,3,True
ACT0082417,C13803,2024-04-16,3,20.2,2,1,True
ACT0082418,C07200,2023-06-01,1,21.5,0,3,True
ACT0082419,C14419,2025-11-11,9,56.6,0,0,True
ACT0082420,C06595,2025-08-14,3,15.2,1,1,True
ACT0082421,C06569,2023-09-04,2,27.5,1,1,False
ACT0082422,C13167,2023-08-23,5,41.0,0,5,True
ACT0082423,C08342,2024-12-28,2,15.5,0,1,True
ACT0082424,C09020,2024-04-29,5,19.4,0,1,True
ACT0082425,C06960,2024-12-30,7,22.2,0,1,True
ACT0082426,C13765,2023-11-16,2,19.8,0,1,True
ACT0082427,C01499,2023-11-18,5,13.6,0,0,False
ACT0082428,C05013,2025-10-11,2,8.4,1,1,True
ACT0082429,C01251,2025-04-18,3,25.8,1,3,False
ACT0082430,C13650,2025-12-11,5,51.6,0,3,False
ACT0082431,C00679,2024-07-01,5,16.8,0,1,True
ACT0082432,C13546,2024-01-22,0,98.9,0,0,True
ACT0082433,C04965,2023-01-10,4,39.4,0,0,True
ACT0082434,C13905,2025-03-04,2,25.1,2,2,True
ACT0082435,C06694,2024-10-06,7,30.9,0,2,True
ACT0082436,C08028,2025-10-24,4,9.5,0,1,True
ACT0082437,C01853,2024-11-05,3,19.9,0,1,True
ACT0082438,C08886,2024-02-14,3,30.0,0,2,True
ACT0082439,C05421,2025-06-17,3,30.7,0,3,False
ACT0082440,C02200,2023-05-26,3,31.4,0,4,False
ACT0082441,C01529,2024-01-31,7,43.6,1,2,False
ACT0082442,C01132,2023-01-23,2,17.3,0,2,True
ACT0082443,C07324,2023-03-04,5,31.5,0,1,True
ACT0082444,C00013,2024-10-17,7,22.3,0,2,True
ACT0082445,C13969,2023-07-10,4,18.9,1,1,True
ACT0082446,C05893,2025-10-16,3,77.5,0,2,True
ACT0082447,C03001,2025-10-12,1,15.6,0,1,True
ACT0082448,C08742,2025-06-17,2,32.7,0,2,True
ACT0082449,C01059,2023-10-20,1,41.7,1,2,True
ACT0082450,C07704,2025-01-09,1,27.7,0,2,True
ACT0082451,C08819,2024-02-23,2,10.9,1,4,True
ACT0082452,C11572,2023-06-22,5,29.5,0,4,True
ACT0082453,C11765,2024-03-13,2,29.9,0,3,True
ACT0082454,C10957,2023-06-25,7,27.0,0,0,True
ACT0082455,C03455,2025-10-04,2,3.2,1,3,True
ACT0082456,C03843,2025-09-09,1,54.5,0,3,True
ACT0082457,C06856,2023-07-14,2,8.8,0,1,False
ACT0082458,C04653,2023-04-09,5,27.8,0,2,True
ACT0082459,C03462,2024-09-10,2,33.2,0,0,True
ACT0082460,C13127,2023-07-09,1,26.9,0,0,True
ACT0082461,C10596,2025-04-16,3,3.9,0,3,True
ACT0082462,C12328,2024-09-14,1,11.9,1,2,False
ACT0082463,C11547,2024-09-19,2,6.0,0,2,False
ACT0082464,C14918,2025-12-29,2,21.5,0,0,True
ACT0082465,C02758,2023-12-23,6,25.1,0,1,False
ACT0082466,C00473,2025-05-12,3,17.5,0,1,True
ACT0082467,C03653,2023-07-29,3,82.3,2,2,False
ACT0082468,C09423,2024-06-19,7,42.9,2,0,True
ACT0082469,C05841,2025-09-05,2,97.0,1,1,True
ACT0082470,C08909,2025-09-18,5,19.3,0,2,True
ACT0082471,C12609,2025-10-04,3,9.8,0,0,True
ACT0082472,C13297,2024-11-17,0,48.1,0,1,True
ACT0082473,C07244,2024-03-18,2,15.8,0,2,True
ACT0082474,C03489,2025-04-15,3,32.9,0,2,True
ACT0082475,C14633,2023-03-12,0,4.0,0,0,True
ACT0082476,C13588,2023-11-28,2,69.3,0,3,True
ACT0082477,C06030,2025-11-13,0,33.4,1,3,True
ACT0082478,C09623,2023-02-28,3,15.0,0,1,True
ACT0082479,C03939,2025-04-06,4,5.6,0,2,True
ACT0082480,C03187,2024-02-17,3,33.6,1,3,True
ACT0082481,C06176,2025-11-10,2,22.8,0,3,True
ACT0082482,C11745,2024-12-05,1,14.1,1,2,True
ACT0082483,C00308,2023-02-12,3,4.5,0,3,True
ACT0082484,C05961,2025-06-12,1,18.3,2,0,False
ACT0082485,C00506,2023-01-15,1,26.0,0,2,True
ACT0082486,C10619,2025-02-26,4,16.2,0,0,True
ACT0082487,C05245,2024-01-31,4,29.8,0,1,False
ACT0082488,C06091,2025-05-12,2,24.8,0,1,True
ACT0082489,C01141,2025-05-07,5,6.8,0,2,True
ACT0082490,C01477,2025-10-14,4,74.1,0,3,True
ACT0082491,C12269,2023-07-29,3,22.6,0,1,True
ACT0082492,C03237,2023-08-06,3,16.3,0,1,True
ACT0082493,C10373,2025-02-19,4,34.6,0,1,True
ACT0082494,C03247,2023-04-15,4,29.9,1,0,True
ACT0082495,C04108,2024-11-11,2,9.0,0,4,True
ACT0082496,C07702,2025-05-27,2,23.2,1,2,True
ACT0082497,C10118,2025-11-22,2,29.5,0,2,True
ACT0082498,C11797,2024-09-03,2,62.4,0,0,True
ACT0082499,C14528,2023-01-03,2,7.2,0,2,False
ACT0082500,C13237,2025-09-09,3,11.4,0,2,True
ACT0082501,C12490,2025-07-29,4,33.2,0,1,False
ACT0082502,C14425,2023-03-24,2,28.7,1,1,False
ACT0082503,C00134,2024-08-04,1,26.6,0,1,True
ACT0082504,C14731,2024-02-16,3,34.2,1,1,True
