Transaction_ID,Date,Customer_ID,Account_ID,Branch_ID,Transaction_Type,Channel,Amount,Status,Location_Type,Is_Anomaly
T0222584,2025-02-14,C03646,A001946,B021,Credit,NEFT,905.75,Success,Domestic,False
T0222585,2025-12-17,C01310,A013865,B048,Debit,RTGS,3194.08,Success,Domestic,False
T0222586,2025-06-18,C02639,A021627,B042,Debit,RTGS,21409.77,Success,Domestic,False
T0222587,2023-05-13,C06860,A004276,B019,Credit,ATM,2212.33,Success,Domestic,False
T0222588,2023-08-18,C09568,A002590,B029,Credit,RTGS,3172.97,Success,Domestic,False
T0222589,2025-06-07,C01331,A015975,B011,Credit,POS,5594.32,Success,Domestic,False
T0222590,2023-05-10,C08853,A012285,B013,Debit,POS,3284.07,Success,International,False
T0222591,2024-09-05,C01781,A004663,B026,Debit,POS,18803.08,Success,Domestic,False
T0222592,2024-02-07,C02093,A004484,B049,Credit,IMPS,4802.91,Success,Domestic,False
T0222593,2025-01-21,C00128,A013468,B047,Debit,IMPS,15601.84,Success,Domestic,False
T0222594,2025-05-02,C08541,A011416,B019,Debit,POS,6635.76,Success,Domestic,False
T0222595,2025-02-28,C12760,A008669,B060,Debit,UPI,455.76,Success,Domestic,False
T0222596,2025-12-25,C08177,A007677,B003,Credit,UPI,2345.59,Success,Domestic,False
T0222597,2023-01-28,C00818,A002644,B014,Debit,NEFT,6664.79,Success,Domestic,False
T0222598,2025-07-09,C13860,A017781,B004,Credit,UPI,8392.74,Success,Domestic,False
T0222599,2023-08-06,C10442,A012304,B012,Credit,UPI,2693.6,Success,Domestic,False
T0222600,2025-09-20,C09917,A011760,B058,Credit,UPI,2433.81,Success,Domestic,False
T0222601,2024-01-11,C02273,A020565,B050,Credit,UPI,17634.34,Success,Domestic,False
T0222602,2024-04-04,C07372,A007843,B006,Credit,RTGS,2893.33,Success,Domestic,False
T0222603,2024-06-08,C02515,A007123,B001,Credit,Online Banking,1244.58,Success,Domestic,False
T0222604,2023-08-30,C11028,A008235,B017,Debit,IMPS,11684.92,Success,Domestic,False
T0222605,2025-01-01,C01763,A000052,B025,Debit,POS,7653.95,Success,Domestic,False
T0222606,2025-08-06,C11809,A005192,B044,Credit,IMPS,17590.65,Success,Domestic,False
T0222607,2023-04-22,C07517,A004690,B032,Debit,UPI,1358.47,Success,Domestic,False
T0222608,2025-03-11,C08495,A012524,B048,Debit,POS,4564.25,Success,Domestic,False
T0222609,2025-10-16,C04634,A014484,B041,Debit,UPI,8120.87,Success,Domestic,False
T0222610,2023-08-06,C13799,A007787,B027,Debit,Online Banking,506.51,Success,Domestic,False
T0222611,2025-04-23,C07492,A009036,B057,Debit,Online Banking,1418.91,Success,Domestic,False
T0222612,2023-08-04,C14766,A004807,B044,Debit,ATM,5615.95,Success,Domestic,False
T0222613,2025-05-23,C00318,A015421,B018,Debit,RTGS,782.09,Success,Domestic,False
T0222614,2023-10-05,C08787,A012003,B024,Credit,UPI,28660.87,Success,Domestic,False
T0222615,2024-08-24,C09523,A001299,B001,Debit,NEFT,600.51,Success,Domestic,False
T0222616,2024-11-17,C04365,A002224,B005,Credit,NEFT,8233.09,Success,Domestic,False
T0222617,2024-10-14,C14223,A014451,B002,Debit,POS,5693.41,Success,Domestic,False
T0222618,2023-07-28,C06547,A003955,B051,Debit,IMPS,366.86,Success,Domestic,False
T0222619,2024-11-01,C04033,A006457,B005,Debit,POS,584.32,Success,Domestic,False
T0222620,2024-08-10,C08272,A003422,B034,Debit,UPI,1561.65,Success,Domestic,False
T0222621,2023-09-12,C12261,A000896,B003,Credit,POS,1711.73,Failed,Domestic,False
T0222622,2023-12-22,C03665,A015328,B033,Credit,UPI,5403.78,Success,Domestic,False
T0222623,2025-08-20,C01580,A001812,B028,Credit,POS,1168.96,Success,Domestic,False
T0222624,2023-01-14,C09269,A007621,B050,Debit,UPI,3198.54,Success,Domestic,False
T0222625,2024-04-08,C11044,A014098,B014,Debit,UPI,9715.24,Success,International,False
T0222626,2024-11-10,C01679,A020717,B005,Debit,UPI,3149.35,Success,Domestic,False
T0222627,2023-12-18,C02047,A007969,B044,Debit,UPI,8188.8,Success,Domestic,False
T0222628,2025-08-17,C06358,A007007,B056,Debit,RTGS,1492.44,Success,Domestic,False
T0222629,2025-03-12,C12487,A000980,B010,Debit,UPI,1422.14,Success,Domestic,False
T0222630,2025-06-26,C08376,A011244,B023,Credit,IMPS,2525.38,Success,Domestic,False
T0222631,2023-06-17,C14543,A014395,B015,Debit,UPI,418.86,Success,Domestic,False
T0222632,2023-06-23,C08459,A018292,B049,Debit,NEFT,5460.3,Success,Domestic,False
T0222633,2025-01-21,C05735,A011378,B024,Credit,NEFT,646.69,Success,Domestic,False
T0222634,2023-04-17,C01227,A012594,B035,Credit,UPI,849.03,Success,Domestic,False
T0222635,2024-05-04,C08069,A019737,B039,Debit,POS,625.26,Reversed,Domestic,False
T0222636,2025-08-12,C06912,A011482,B028,Debit,ATM,3191.32,Success,Domestic,False
T0222637,2025-09-04,C10721,A017315,B036,Debit,NEFT,2123.66,Success,Domestic,False
T0222638,2023-01-10,C01410,A018728,B018,Credit,UPI,1360.53,Success,Domestic,False
T0222639,2025-02-23,C04568,A002669,B044,Credit,UPI,1186.66,Success,Domestic,False
T0222640,2025-02-03,C06956,A010047,B023,Debit,POS,7574.16,Success,Domestic,False
T0222641,2023-06-27,C00493,A004678,B029,Credit,POS,35826.45,Success,Domestic,False
T0222642,2024-04-20,C14407,A018531,B024,Debit,UPI,858.05,Success,Domestic,False
T0222643,2024-05-12,C05942,A012318,B059,Credit,POS,870.18,Success,Domestic,False
T0222644,2023-12-13,C12702,A011193,B048,Debit,Online Banking,585.76,Success,Domestic,False
T0222645,2024-07-07,C05641,A005070,B042,Debit,ATM,1824.32,Success,Domestic,False
T0222646,2025-06-22,C05646,A018048,B031,Credit,NEFT,3123.0,Success,Domestic,False
T0222647,2024-05-04,C06572,A002545,B035,Credit,ATM,997.12,Success,Domestic,False
T0222648,2023-01-03,C04766,A007852,B045,Debit,UPI,580.6,Success,Domestic,False
T0222649,2024-02-07,C01885,A006546,B021,Credit,UPI,12402.79,Success,Domestic,False
T0222650,2023-05-21,C02531,A006816,B056,Debit,IMPS,6168.32,Success,Domestic,False
T0222651,2025-01-27,C01268,A020074,B019,Debit,POS,2436.93,Success,Domestic,False
T0222652,2024-06-08,C05649,A002836,B039,Credit,Online Banking,2734.45,Success,Domestic,False
T0222653,2023-06-11,C13849,A014850,B001,Credit,Online Banking,1643.13,Success,Domestic,False
T0222654,2023-03-25,C05727,A021521,B034,Debit,IMPS,6839.09,Success,Domestic,False
T0222655,2024-05-04,C05687,A021558,B032,Credit,POS,1043.25,Success,Domestic,False
T0222656,2023-05-14,C13345,A003625,B012,Credit,ATM,2892.64,Success,International,False
T0222657,2023-06-11,C06705,A021392,B041,Debit,NEFT,1252.69,Success,Domestic,False
T0222658,2023-08-30,C07877,A013633,B053,Debit,UPI,4871.31,Success,Domestic,False
T0222659,2024-03-05,C04476,A004318,B029,Debit,ATM,3612.98,Success,Domestic,False
T0222660,2025-06-07,C08787,A019896,B045,Credit,Online Banking,6395.38,Success,Domestic,False
T0222661,2024-03-08,C10063,A002780,B012,Credit,RTGS,3416.79,Success,Domestic,False
T0222662,2025-06-08,C08258,A004195,B040,Debit,UPI,8133.07,Success,Domestic,False
T0222663,2025-04-05,C09619,A021581,B001,Debit,Online Banking,5708.04,Success,Domestic,False
T0222664,2024-07-09,C00614,A004630,B012,Credit,UPI,9930.8,Success,Domestic,False
T0222665,2025-04-02,C00404,A018461,B014,Debit,UPI,4825.52,Failed,Domestic,False
T0222666,2024-01-19,C13421,A006011,B033,Credit,ATM,1334.9,Success,Domestic,False
T0222667,2025-10-27,C14665,A005911,B009,Debit,IMPS,1334.54,Success,Domestic,False
T0222668,2023-11-20,C02471,A001616,B026,Credit,NEFT,5641.08,Success,Domestic,False
T0222669,2025-02-13,C09811,A007802,B060,Debit,UPI,5216.91,Success,Domestic,False
T0222670,2025-09-19,C10279,A012316,B036,Debit,IMPS,9713.25,Success,Domestic,False
T0222671,2024-03-11,C03568,A008845,B051,Debit,UPI,6552.81,Success,Domestic,False
T0222672,2023-07-11,C02741,A001146,B056,Credit,UPI,6432.77,Success,Domestic,False
T0222673,2025-09-08,C00933,A003884,B043,Credit,POS,4123.46,Success,Domestic,False
T0222674,2023-08-19,C03541,A001211,B005,Debit,UPI,2272.75,Success,Domestic,False
T0222675,2023-05-06,C12373,A016359,B014,Credit,Online Banking,1981.38,Success,Domestic,False
T0222676,2024-05-17,C03676,A007233,B054,Credit,POS,19674.37,Failed,Domestic,False
T0222677,2024-12-07,C14342,A007403,B025,Debit,ATM,1620.15,Success,Domestic,False
T0222678,2024-11-11,C14530,A002282,B056,Debit,Online Banking,1864.1,Success,Domestic,False
T0222679,2025-06-01,C03464,A009728,B023,Credit,POS,5289.55,Success,Domestic,False
T0222680,2025-12-14,C14268,A009576,B024,Credit,ATM,5678.48,Success,Domestic,False
T0222681,2024-12-02,C06791,A010221,B036,Debit,NEFT,2675.25,Success,Domestic,False
T0222682,2025-12-28,C10005,A002577,B008,Credit,POS,1203.53,Failed,Domestic,False
T0222683,2025-11-21,C13406,A014544,B030,Debit,POS,2392.79,Success,Domestic,False
T0222684,2025-04-07,C08139,A006699,B005,Debit,NEFT,2287.21,Success,Domestic,False
T0222685,2023-05-24,C02539,A016604,B016,Credit,IMPS,2128.02,Success,Domestic,False
T0222686,2024-10-29,C14189,A017405,B025,Credit,POS,2279.69,Success,Domestic,False
T0222687,2024-09-19,C12647,A001104,B056,Debit,Online Banking,3600.03,Success,Domestic,False
T0222688,2023-09-07,C10259,A020260,B019,Debit,UPI,1234.06,Success,Domestic,False
T0222689,2025-05-19,C00606,A006238,B049,Credit,UPI,1729.06,Success,Domestic,False
T0222690,2024-02-13,C08318,A008620,B047,Debit,ATM,4713.68,Success,Domestic,False
T0222691,2025-07-24,C13224,A005706,B021,Credit,POS,1176.13,Success,Domestic,False
T0222692,2025-08-22,C05264,A011816,B042,Debit,NEFT,999.77,Success,Domestic,False
T0222693,2024-06-06,C14138,A020853,B024,Debit,IMPS,379.77,Success,Domestic,False
T0222694,2025-10-21,C05718,A008928,B004,Debit,UPI,1089.14,Success,Domestic,False
T0222695,2025-02-05,C09536,A016323,B038,Debit,UPI,848.44,Success,Domestic,False
T0222696,2025-10-20,C10426,A017919,B025,Debit,Online Banking,1856.06,Success,Domestic,False
T0222697,2025-12-24,C06161,A006356,B014,Credit,IMPS,2255.64,Success,Domestic,False
T0222698,2023-10-03,C14963,A006265,B018,Credit,RTGS,7719.96,Success,Domestic,False
T0222699,2023-01-24,C09951,A011221,B019,Debit,UPI,1277.2,Success,Domestic,False
T0222700,2024-09-12,C07123,A021851,B031,Credit,NEFT,6771.42,Success,Domestic,False
T0222701,2025-04-13,C02159,A000129,B045,Debit,POS,6919.31,Success,Domestic,False
T0222702,2025-11-12,C06842,A017243,B051,Debit,IMPS,9063.48,Success,Domestic,False
T0222703,2025-08-13,C05730,A016538,B041,Credit,UPI,3966.1,Success,Domestic,False
T0222704,2025-10-11,C01810,A002337,B027,Debit,Online Banking,280.18,Success,Domestic,False
T0222705,2024-02-16,C09757,A005731,B057,Debit,POS,1923.13,Success,Domestic,False
T0222706,2024-11-15,C09739,A019448,B029,Debit,UPI,20193.7,Success,Domestic,False
T0222707,2025-04-09,C08239,A015102,B023,Debit,POS,47027.18,Success,Domestic,False
T0222708,2023-01-18,C11343,A013979,B020,Debit,IMPS,2724.84,Failed,Domestic,False
T0222709,2024-05-03,C10318,A018542,B059,Debit,UPI,1216.14,Success,Domestic,False
T0222710,2024-10-06,C14508,A016033,B060,Debit,NEFT,1661.74,Success,Domestic,False
T0222711,2024-08-20,C10598,A009201,B003,Debit,POS,156.5,Success,Domestic,False
T0222712,2024-07-18,C05920,A014701,B027,Debit,POS,3201.6,Success,Domestic,False
T0222713,2023-04-14,C07040,A010313,B018,Debit,UPI,4676.84,Success,Domestic,False
T0222714,2024-12-05,C02935,A004800,B036,Credit,POS,1298.53,Success,Domestic,False
T0222715,2025-07-19,C01231,A006517,B053,Credit,IMPS,2922.24,Reversed,Domestic,False
T0222716,2023-10-11,C01734,A007112,B032,Debit,Online Banking,2662.44,Success,Domestic,False
T0222717,2025-10-31,C06008,A012481,B047,Debit,NEFT,921.08,Success,Domestic,False
T0222718,2024-02-28,C02581,A001230,B031,Debit,ATM,325.68,Success,Domestic,False
T0222719,2025-07-23,C01227,A010486,B006,Credit,ATM,2330.55,Success,Domestic,False
T0222720,2025-04-08,C08354,A010114,B002,Credit,RTGS,1011.88,Success,Domestic,False
T0222721,2025-05-22,C01993,A011616,B055,Credit,ATM,2447.57,Success,Domestic,False
T0222722,2023-06-30,C05760,A005156,B034,Credit,POS,7747.63,Success,Domestic,False
T0222723,2023-07-20,C04972,A014769,B028,Credit,UPI,3683.52,Success,Domestic,False
T0222724,2024-02-25,C06433,A009263,B052,Debit,UPI,4663.18,Success,Domestic,False
T0222725,2025-02-05,C02558,A008414,B011,Debit,UPI,5191.36,Success,Domestic,False
T0222726,2023-10-21,C14578,A017883,B022,Credit,IMPS,4762.12,Success,Domestic,False
T0222727,2023-07-19,C06161,A001997,B051,Debit,RTGS,1343.51,Success,Domestic,False
T0222728,2024-05-02,C05871,A002667,B034,Credit,ATM,5574.02,Success,Domestic,False
T0222729,2025-10-22,C02162,A000497,B008,Credit,IMPS,3982.35,Success,Domestic,False
T0222730,2023-07-02,C08128,A016491,B042,Debit,Online Banking,640.38,Success,Domestic,False
T0222731,2025-06-03,C08940,A002325,B038,Debit,NEFT,3148.7,Success,Domestic,False
T0222732,2023-03-19,C13149,A002046,B048,Credit,IMPS,430.13,Success,International,False
T0222733,2025-03-23,C00493,A018040,B055,Credit,POS,1932.56,Success,Domestic,False
T0222734,2023-09-18,C08951,A001136,B021,Credit,NEFT,15266.98,Success,Domestic,False
T0222735,2024-01-11,C10945,A016504,B018,Debit,UPI,9137.76,Success,Domestic,False
T0222736,2025-09-02,C11776,A016944,B057,Credit,UPI,1317.73,Success,Domestic,False
T0222737,2024-10-31,C01131,A014283,B017,Debit,UPI,10633.35,Success,Domestic,False
T0222738,2025-09-04,C10408,A020919,B030,Debit,POS,1222.72,Success,Domestic,False
T0222739,2023-05-03,C04884,A015880,B038,Debit,POS,3017.74,Success,Domestic,False
T0222740,2024-08-09,C02766,A007594,B023,Debit,Online Banking,278.13,Success,Domestic,False
T0222741,2025-10-29,C07394,A004890,B036,Debit,UPI,4526.83,Success,Domestic,False
T0222742,2024-11-23,C06770,A006383,B001,Debit,ATM,2195.52,Success,Domestic,False
T0222743,2023-07-25,C09103,A012248,B055,Debit,UPI,8542.21,Success,Domestic,False
T0222744,2024-07-12,C08340,A018127,B043,Credit,UPI,7531.14,Success,Domestic,False
T0222745,2024-02-17,C05819,A007581,B015,Credit,UPI,10129.08,Success,Domestic,False
T0222746,2025-02-09,C14240,A016016,B007,Debit,UPI,8631.67,Success,Domestic,False
T0222747,2024-11-01,C14089,A008580,B035,Credit,Online Banking,1279.24,Success,Domestic,False
T0222748,2023-03-17,C09885,A021495,B032,Credit,IMPS,2171.97,Success,Domestic,False
T0222749,2023-12-02,C07260,A007943,B025,Credit,POS,8140.57,Success,Domestic,False
T0222750,2024-10-22,C03022,A010648,B048,Credit,NEFT,3424.71,Success,Domestic,False
T0222751,2024-11-19,C08666,A017462,B041,Debit,UPI,6116.91,Success,Domestic,False
T0222752,2025-04-25,C08504,A006074,B013,Credit,POS,6312.05,Success,Domestic,False
T0222753,2023-03-04,C12548,A000436,B049,Debit,Online Banking,575.69,Success,Domestic,False
T0222754,2024-12-03,C09451,A014226,B032,Debit,UPI,1040.74,Success,Domestic,False
T0222755,2025-04-22,C09686,A000617,B051,Debit,IMPS,3658.61,Success,Domestic,False
T0222756,2023-10-05,C07725,A014094,B032,Credit,Online Banking,2571.4,Success,Domestic,False
T0222757,2024-08-08,C02672,A007101,B042,Debit,POS,3412.65,Success,Domestic,False
T0222758,2024-02-05,C06138,A016596,B039,Debit,UPI,7919.27,Success,Domestic,False
T0222759,2023-03-01,C02077,A002334,B006,Debit,UPI,8015.45,Success,Domestic,False
T0222760,2023-10-08,C01751,A011512,B019,Debit,UPI,2661.86,Success,Domestic,False
T0222761,2024-06-03,C12192,A015429,B037,Credit,Online Banking,9029.94,Success,Domestic,False
T0222762,2023-11-29,C05430,A015534,B022,Debit,NEFT,3367.18,Success,Domestic,False
T0222763,2024-07-13,C11003,A014164,B054,Debit,UPI,4368.87,Success,Domestic,False
T0222764,2024-08-30,C12522,A011348,B020,Debit,POS,14146.88,Success,Domestic,False
T0222765,2025-01-31,C13409,A001014,B005,Debit,POS,3675.33,Success,Domestic,False
T0222766,2023-04-24,C10219,A014534,B029,Debit,NEFT,6067.51,Success,Domestic,False
T0222767,2024-05-19,C01140,A006038,B015,Debit,NEFT,2477.35,Success,Domestic,False
T0222768,2024-04-16,C11971,A015359,B019,Debit,UPI,2532.97,Success,Domestic,False
T0222769,2025-01-12,C04033,A006457,B005,Credit,POS,8483.98,Success,Domestic,False
T0222770,2023-10-11,C04401,A002798,B023,Debit,POS,1159.57,Success,Domestic,False
T0222771,2023-02-06,C10711,A021291,B046,Credit,NEFT,4821.07,Success,Domestic,False
T0222772,2024-10-22,C08817,A009642,B039,Credit,UPI,986.21,Success,Domestic,False
T0222773,2023-04-19,C06721,A002794,B007,Debit,UPI,2728.72,Success,Domestic,False
T0222774,2025-04-26,C09342,A011346,B056,Credit,IMPS,2748.6,Success,Domestic,False
T0222775,2023-09-27,C06844,A009098,B041,Debit,POS,689.35,Success,Domestic,False
T0222776,2025-06-07,C10523,A010997,B026,Debit,ATM,1817.18,Reversed,Domestic,False
T0222777,2024-04-03,C02876,A000688,B017,Credit,IMPS,1865.12,Success,Domestic,False
T0222778,2025-02-15,C01790,A002940,B039,Credit,UPI,14617.23,Success,Domestic,False
T0222779,2024-01-07,C02630,A011577,B051,Debit,POS,638.74,Success,Domestic,False
T0222780,2023-10-09,C09866,A009650,B057,Debit,UPI,6506.75,Success,Domestic,False
T0222781,2025-09-25,C12215,A009793,B001,Debit,IMPS,1369.81,Success,Domestic,False
T0222782,2024-07-27,C12639,A012573,B031,Debit,NEFT,751.01,Success,Domestic,False
T0222783,2024-02-02,C05125,A014345,B040,Debit,UPI,3018.19,Success,Domestic,False
T0222784,2023-09-12,C10755,A006449,B038,Debit,ATM,1071.34,Success,Domestic,False
T0222785,2025-02-03,C09548,A000818,B046,Debit,NEFT,3683.15,Success,Domestic,False
T0222786,2025-11-20,C12415,A017735,B012,Debit,ATM,8465.28,Success,Domestic,False
T0222787,2024-09-16,C12410,A002778,B008,Debit,NEFT,2261.89,Success,Domestic,False
T0222788,2024-07-07,C08533,A016246,B027,Debit,POS,4192.52,Success,Domestic,False
T0222789,2025-04-02,C12318,A021434,B048,Debit,POS,852.11,Success,Domestic,False
T0222790,2024-02-18,C04274,A003143,B023,Debit,Online Banking,1388.96,Success,Domestic,False
T0222791,2025-05-21,C02435,A003072,B035,Credit,UPI,2338.8,Success,Domestic,False
T0222792,2024-10-08,C10768,A020116,B014,Debit,IMPS,7278.04,Success,Domestic,False
T0222793,2023-04-24,C14198,A002464,B025,Debit,UPI,6973.01,Success,Domestic,False
T0222794,2023-06-01,C14216,A015394,B029,Credit,IMPS,435.4,Success,Domestic,False
T0222795,2024-08-05,C14668,A009996,B056,Debit,POS,6517.68,Success,Domestic,False
T0222796,2025-01-15,C10707,A014254,B040,Debit,UPI,1943.63,Success,Domestic,False
T0222797,2025-01-23,C06294,A016369,B029,Credit,IMPS,771.89,Failed,Domestic,False
T0222798,2025-12-26,C01575,A001744,B014,Debit,NEFT,723.33,Success,Domestic,False
T0222799,2023-01-18,C14827,A014670,B018,Credit,ATM,2417.01,Success,Domestic,False
T0222800,2025-02-15,C00310,A006830,B020,Credit,RTGS,1091.17,Success,Domestic,False
T0222801,2023-09-27,C04349,A008714,B018,Credit,NEFT,2435.82,Success,Domestic,False
T0222802,2024-03-07,C05543,A021852,B017,Credit,POS,449.78,Success,Domestic,False
T0222803,2025-04-17,C00110,A021204,B030,Credit,Online Banking,13226.3,Success,Domestic,False
T0222804,2025-03-27,C10522,A020003,B007,Credit,RTGS,1754.96,Success,Domestic,False
T0222805,2025-10-11,C06804,A003925,B007,Debit,POS,3742.9,Success,Domestic,False
T0222806,2023-09-25,C00295,A016409,B001,Credit,UPI,4824.95,Success,Domestic,False
T0222807,2023-11-05,C10471,A008310,B038,Debit,IMPS,1090.09,Success,Domestic,False
T0222808,2023-09-23,C05992,A001013,B011,Credit,UPI,3696.59,Success,Domestic,False
T0222809,2024-06-19,C09233,A003267,B021,Debit,ATM,1402.28,Success,Domestic,False
T0222810,2023-09-23,C13175,A004170,B008,Debit,IMPS,1830.02,Success,Domestic,False
T0222811,2023-02-19,C05735,A011378,B024,Debit,ATM,339.86,Success,Domestic,False
T0222812,2023-01-21,C02697,A021336,B028,Debit,POS,2215.55,Success,Domestic,False
T0222813,2025-09-01,C06294,A013747,B025,Credit,ATM,23458.62,Success,Domestic,False
T0222814,2023-11-25,C06354,A020564,B017,Debit,UPI,5451.18,Success,Domestic,False
T0222815,2024-09-01,C02801,A010441,B057,Debit,POS,1459.91,Failed,Domestic,False
T0222816,2023-11-18,C04857,A019452,B020,Debit,UPI,3287.27,Success,Domestic,False
T0222817,2023-07-27,C10663,A014444,B008,Debit,POS,2084.94,Success,Domestic,False
T0222818,2024-10-16,C08533,A016246,B027,Debit,IMPS,7531.54,Success,Domestic,False
T0222819,2025-06-28,C07611,A003841,B011,Debit,ATM,2456.01,Success,Domestic,False
T0222820,2025-07-01,C08126,A016364,B010,Credit,NEFT,1061.67,Success,Domestic,False
T0222821,2023-03-14,C04605,A011418,B003,Debit,RTGS,21471.53,Success,Domestic,False
T0222822,2025-08-20,C02557,A018708,B040,Debit,NEFT,53097.39,Success,Domestic,False
T0222823,2025-04-26,C00166,A021820,B059,Credit,POS,3233.68,Success,Domestic,False
T0222824,2023-10-09,C12681,A017330,B009,Credit,POS,2352.37,Success,Domestic,False
T0222825,2025-10-23,C04019,A011709,B007,Credit,UPI,403.33,Success,Domestic,False
T0222826,2023-01-01,C13836,A016715,B033,Debit,ATM,3757.97,Success,Domestic,False
T0222827,2023-01-05,C07782,A010033,B025,Debit,Online Banking,2089.97,Success,Domestic,False
T0222828,2024-10-22,C06404,A004229,B027,Credit,IMPS,4874.9,Success,Domestic,False
T0222829,2025-10-28,C01894,A008138,B037,Debit,POS,4655.97,Success,Domestic,False
T0222830,2023-04-21,C05350,A010624,B034,Credit,Online Banking,13631.95,Success,Domestic,False
T0222831,2024-04-28,C09181,A017626,B021,Debit,UPI,2427.03,Success,Domestic,False
T0222832,2025-03-23,C06149,A001749,B029,Credit,UPI,9028.4,Failed,Domestic,False
T0222833,2025-04-23,C02373,A021505,B029,Debit,POS,4108.35,Success,International,False
T0222834,2025-10-17,C13764,A016970,B050,Debit,IMPS,4108.95,Success,Domestic,False
T0222835,2025-03-26,C09546,A012857,B044,Credit,IMPS,882.26,Success,International,False
T0222836,2024-09-24,C14645,A020711,B021,Credit,UPI,2435.56,Success,Domestic,False
T0222837,2024-07-14,C13366,A010264,B060,Debit,UPI,3462.78,Success,Domestic,False
T0222838,2023-01-20,C00352,A013875,B014,Credit,POS,6019.75,Reversed,Domestic,False
T0222839,2025-05-26,C14983,A018946,B021,Debit,UPI,4876.61,Success,Domestic,False
T0222840,2025-12-15,C11367,A006417,B028,Debit,ATM,1500.13,Success,Domestic,False
T0222841,2025-08-16,C09241,A001562,B055,Debit,Online Banking,3752.5,Failed,Domestic,False
T0222842,2024-12-30,C10151,A011014,B008,Debit,NEFT,1905.56,Success,Domestic,False
T0222843,2024-06-22,C02116,A002244,B031,Credit,UPI,1233.9,Success,Domestic,False
T0222844,2025-06-16,C02035,A009768,B006,Debit,IMPS,714.15,Success,Domestic,False
T0222845,2024-07-15,C05628,A008706,B050,Credit,RTGS,2457.74,Success,International,False
T0222846,2024-01-09,C06479,A013670,B035,Credit,NEFT,5241.72,Success,Domestic,False
T0222847,2025-01-23,C05790,A004506,B017,Debit,NEFT,5292.75,Success,Domestic,False
T0222848,2024-04-13,C08272,A003422,B034,Credit,POS,4549.39,Success,Domestic,False
T0222849,2023-03-14,C11710,A004065,B005,Debit,IMPS,1669.38,Success,Domestic,False
T0222850,2024-07-10,C03791,A013948,B053,Credit,ATM,3256.99,Success,Domestic,False
T0222851,2024-06-10,C01297,A007324,B019,Debit,NEFT,12536.14,Success,Domestic,False
T0222852,2023-07-13,C09225,A021595,B016,Debit,IMPS,1412.81,Success,Domestic,False
T0222853,2025-08-04,C08710,A000685,B014,Credit,UPI,3263.38,Success,Domestic,False
T0222854,2023-01-07,C04273,A000530,B042,Credit,RTGS,582.1,Success,Domestic,False
T0222855,2025-12-05,C12620,A014585,B023,Credit,UPI,2590.38,Success,Domestic,False
T0222856,2023-02-22,C01581,A016780,B060,Debit,ATM,5029.27,Success,Domestic,False
T0222857,2023-10-31,C02516,A020444,B021,Credit,POS,2058.5,Success,Domestic,False
T0222858,2025-10-11,C02843,A014844,B023,Debit,UPI,9607.65,Success,Domestic,False
T0222859,2024-07-12,C05514,A013559,B046,Debit,RTGS,2731.93,Success,Domestic,False
T0222860,2023-04-08,C10086,A008081,B034,Credit,POS,3266.43,Success,Domestic,False
T0222861,2025-06-02,C05631,A011743,B045,Credit,UPI,64167.59,Success,Domestic,False
T0222862,2023-09-24,C12297,A017874,B038,Credit,UPI,6796.87,Success,Domestic,False
T0222863,2023-11-25,C10791,A019221,B034,Debit,ATM,1911.68,Success,Domestic,False
T0222864,2025-08-09,C10807,A016272,B058,Credit,UPI,183.62,Failed,Domestic,False
T0222865,2023-01-13,C10376,A019252,B005,Debit,NEFT,493.28,Success,Domestic,False
T0222866,2023-06-08,C05039,A010798,B034,Debit,UPI,7542.89,Success,Domestic,False
T0222867,2025-03-08,C12611,A003986,B055,Debit,ATM,2106.59,Success,Domestic,False
T0222868,2024-07-02,C12813,A011499,B012,Debit,ATM,981.92,Success,Domestic,False
T0222869,2023-01-21,C12010,A015632,B053,Debit,NEFT,3420.21,Success,Domestic,False
T0222870,2025-12-24,C03705,A005309,B040,Debit,IMPS,1040.15,Success,Domestic,False
T0222871,2023-04-06,C12722,A017788,B041,Debit,UPI,3117.38,Success,Domestic,False
T0222872,2024-12-09,C09838,A000769,B015,Debit,ATM,1251.86,Success,Domestic,False
T0222873,2025-12-23,C00563,A019584,B006,Credit,POS,20655.57,Success,Domestic,False
T0222874,2025-12-24,C02287,A005382,B038,Credit,UPI,6212.76,Success,Domestic,False
T0222875,2023-04-26,C13503,A001655,B040,Credit,ATM,7693.88,Success,Domestic,False
T0222876,2024-07-23,C04943,A017741,B060,Credit,UPI,7925.83,Success,Domestic,False
T0222877,2023-04-25,C02650,A003718,B055,Debit,POS,3611.41,Success,Domestic,False
T0222878,2023-05-11,C03006,A013675,B057,Debit,ATM,3903.96,Success,Domestic,False
T0222879,2023-12-13,C01603,A019487,B038,Debit,ATM,918.6,Success,Domestic,False
T0222880,2023-06-28,C10088,A013045,B055,Debit,UPI,3673.64,Success,Domestic,False
T0222881,2024-11-22,C05276,A000546,B052,Debit,POS,7602.43,Success,Domestic,False
T0222882,2025-03-23,C14447,A014341,B013,Credit,NEFT,3996.94,Success,Domestic,False
T0222883,2024-04-10,C10904,A020864,B010,Credit,RTGS,1168.38,Success,Domestic,False
T0222884,2024-10-14,C08606,A018709,B007,Credit,POS,4831.39,Success,Domestic,False
T0222885,2023-08-29,C04509,A018893,B019,Debit,Online Banking,4125.46,Success,Domestic,False
