Customer_ID,Customer_Name,Gender,Age,Income_Annual,Occupation,City,State,Customer_Segment,Join_Date,Branch_ID
C14481,Customer 14481,Female,34,67100.0,Salaried,Ahmedabad,Gujarat,Regular,2022-01-23,B058
C14482,Customer 14482,Female,41,39100.0,Professional,Coimbatore,Tamil Nadu,Standard,2021-07-04,B025
C14483,Customer 14483,Male,44,143300.0,Salaried,Noida,Uttar Pradesh,Premium,2023-06-21,B050
C14484,Customer 14484,Male,19,35400.0,Salaried,Mumbai,Maharashtra,Standard,2025-02-28,B038
C14485,Customer 14485,Female,49,30500.0,Self-Employed,Jaipur,Rajasthan,Standard,2022-04-27,B013
C14486,Customer 14486,Male,23,68800.0,Business,Mumbai,Maharashtra,Regular,2025-07-11,B024
C14487,Customer 14487,Female,23,20500.0,Salaried,Mumbai,Maharashtra,Standard,2023-10-16,B039
C14488,Customer 14488,Male,33,58700.0,Student,Mysuru,Karnataka,Regular,2023-07-05,B003
C14489,Customer 14489,Male,33,135100.0,Retired,Jaipur,Rajasthan,Premium,2025-07-08,B053
C14490,Customer 14490,Female,38,69100.0,Salaried,Surat,Gujarat,Regular,2021-03-03,B012
C14491,Customer 14491,Male,40,56000.0,Business,Noida,Uttar Pradesh,Regular,2024-02-25,B037
C14492,Customer 14492,Male,57,34700.0,Salaried,Madurai,Tamil Nadu,Standard,2021-02-03,B002
C14493,Customer 14493,Female,28,24100.0,Salaried,Nagpur,Maharashtra,Standard,2023-08-31,B020
C14494,Customer 14494,Male,50,88400.0,Professional,Durgapur,West Bengal,Mass Affluent,2024-02-16,B040
C14495,Customer 14495,Female,22,55900.0,Salaried,Mumbai,Maharashtra,Regular,2021-01-06,B034
C14496,Customer 14496,Female,24,77500.0,Student,Jaipur,Rajasthan,Regular,2022-08-08,B022
C14497,Customer 14497,Male,28,16500.0,Salaried,Mumbai,Maharashtra,Standard,2024-01-23,B015
C14498,Customer 14498,Male,18,82300.0,Salaried,Delhi,Delhi,Mass Affluent,2021-10-10,B033
C14499,Customer 14499,Female,43,163900.0,Retired,Udaipur,Rajasthan,Premium,2022-10-11,B002
C14500,Customer 14500,Male,51,115000.0,Self-Employed,Kochi,Kerala,Mass Affluent,2024-01-03,B035
C14501,Customer 14501,Male,48,64700.0,Professional,New Delhi,Delhi,Regular,2025-04-23,B034
C14502,Customer 14502,Male,21,31000.0,Self-Employed,Lucknow,Uttar Pradesh,Standard,2023-06-18,B027
C14503,Customer 14503,Female,63,58800.0,Salaried,Mysuru,Karnataka,Regular,2023-11-24,B031
C14504,Customer 14504,Male,39,59900.0,Self-Employed,Jaipur,Rajasthan,Regular,2021-02-24,B013
C14505,Customer 14505,Male,55,41900.0,Salaried,Warangal,Telangana,Standard,2024-10-24,B053
C14506,Customer 14506,Male,36,43700.0,Business,Bengaluru,Karnataka,Standard,2025-08-27,B030
C14507,Customer 14507,Male,37,174400.0,Self-Employed,Delhi,Delhi,Premium,2025-12-30,B026
C14508,Customer 14508,Female,34,32300.0,Salaried,Nashik,Maharashtra,Standard,2022-07-14,B024
C14509,Customer 14509,Female,61,43400.0,Professional,Ahmedabad,Gujarat,Standard,2021-06-22,B057
C14510,Customer 14510,Male,53,74900.0,Professional,Mangaluru,Karnataka,Regular,2022-03-27,B001
C14511,Customer 14511,Male,37,182500.0,Business,Warangal,Telangana,Premium,2021-06-29,B051
C14512,Customer 14512,Male,34,46600.0,Salaried,Thiruvananthapuram,Kerala,Regular,2023-07-16,B038
C14513,Customer 14513,Male,46,20400.0,Business,Mumbai,Maharashtra,Standard,2023-10-27,B038
C14514,Customer 14514,Male,18,17000.0,Self-Employed,Chennai,Tamil Nadu,Standard,2025-04-01,B039
C14515,Customer 14515,Male,18,219900.0,Self-Employed,Chennai,Tamil Nadu,Premium,2024-04-09,B022
C14516,Customer 14516,Male,27,19200.0,Business,Noida,Uttar Pradesh,Standard,2023-01-07,B010
C14517,Customer 14517,Female,42,57300.0,Business,Chennai,Tamil Nadu,Regular,2021-07-12,B046
C14518,Customer 14518,Female,50,23900.0,Professional,Madurai,Tamil Nadu,Standard,2024-08-18,B027
C14519,Customer 14519,Female,24,35600.0,Retired,Surat,Gujarat,Standard,2022-03-20,B042
C14520,Customer 14520,Female,55,38500.0,Business,Mangaluru,Karnataka,Standard,2022-05-24,B002
C14521,Customer 14521,Female,32,18800.0,Self-Employed,Nashik,Maharashtra,Standard,2024-04-20,B058
C14522,Customer 14522,Male,43,107500.0,Self-Employed,Ahmedabad,Gujarat,Mass Affluent,2021-08-02,B019
C14523,Customer 14523,Female,32,69700.0,Salaried,Pune,Maharashtra,Regular,2025-09-10,B050
C14524,Customer 14524,Female,37,43500.0,Salaried,Coimbatore,Tamil Nadu,Standard,2025-07-19,B052
C14525,Customer 14525,Other,58,40100.0,Salaried,Delhi,Delhi,Standard,2025-06-22,B011
C14526,Customer 14526,Male,32,100100.0,Retired,Madurai,Tamil Nadu,Mass Affluent,2024-03-31,B047
C14527,Customer 14527,Male,28,57800.0,Professional,Mumbai,Maharashtra,Regular,2022-03-13,B014
C14528,Customer 14528,Female,45,173200.0,Salaried,Thiruvananthapuram,Kerala,Premium,2023-08-19,B057
C14529,Customer 14529,Male,49,43000.0,Self-Employed,Lucknow,Uttar Pradesh,Standard,2022-07-03,B047
C14530,Customer 14530,Male,21,69500.0,Salaried,Bengaluru,Karnataka,Regular,2023-01-30,B033
C14531,Customer 14531,Male,42,27900.0,Salaried,Delhi,Delhi,Standard,2025-02-21,B044
C14532,Customer 14532,Female,44,43300.0,Self-Employed,Hyderabad,Telangana,Standard,2023-03-02,B041
C14533,Customer 14533,Male,57,97300.0,Self-Employed,Nashik,Maharashtra,Mass Affluent,2025-07-17,B018
C14534,Customer 14534,Other,34,105200.0,Student,Delhi,Delhi,Mass Affluent,2024-03-15,B029
C14535,Customer 14535,Female,53,151400.0,Salaried,Mangaluru,Karnataka,Premium,2022-09-14,B049
C14536,Customer 14536,Female,40,70300.0,Self-Employed,Kanpur,Uttar Pradesh,Regular,2022-10-07,B030
C14537,Customer 14537,Female,35,108500.0,Self-Employed,Noida,Uttar Pradesh,Mass Affluent,2023-02-27,B003
C14538,Customer 14538,Male,30,77500.0,Retired,Coimbatore,Tamil Nadu,Regular,2022-05-22,B032
C14539,Customer 14539,Female,43,43800.0,Self-Employed,Chennai,Tamil Nadu,Standard,2021-12-05,B015
C14540,Customer 14540,Male,25,23900.0,Salaried,Thiruvananthapuram,Kerala,Standard,2021-07-02,B049
C14541,Customer 14541,Female,26,48400.0,Salaried,Kochi,Kerala,Regular,2022-12-07,B023
C14542,Customer 14542,Female,45,29300.0,Salaried,Kochi,Kerala,Standard,2024-07-07,B060
C14543,Customer 14543,Male,58,98200.0,Retired,Nashik,Maharashtra,Mass Affluent,2022-06-23,B034
C14544,Customer 14544,Male,22,101300.0,Self-Employed,Nagpur,Maharashtra,Mass Affluent,2022-04-01,B046
C14545,Customer 14545,Other,30,31500.0,Salaried,Kolkata,West Bengal,Standard,2022-11-05,B041
C14546,Customer 14546,Female,41,101400.0,Professional,Madurai,Tamil Nadu,Mass Affluent,2024-02-15,B016
C14547,Customer 14547,Female,32,28700.0,Salaried,Mumbai,Maharashtra,Standard,2023-05-20,B050
C14548,Customer 14548,Female,18,121700.0,Self-Employed,Nagpur,Maharashtra,Premium,2025-10-01,B040
C14549,Customer 14549,Male,29,50300.0,Salaried,Kanpur,Uttar Pradesh,Regular,2023-03-08,B006
C14550,Customer 14550,Male,43,70800.0,Professional,Kanpur,Uttar Pradesh,Regular,2023-11-30,B016
C14551,Customer 14551,Male,35,122100.0,Retired,Delhi,Delhi,Premium,2025-01-29,B046
C14552,Customer 14552,Other,42,76400.0,Student,Noida,Uttar Pradesh,Regular,2025-05-10,B038
C14553,Customer 14553,Male,23,51100.0,Salaried,Hyderabad,Telangana,Regular,2025-01-05,B020
C14554,Customer 14554,Female,42,89000.0,Professional,Udaipur,Rajasthan,Mass Affluent,2024-04-07,B049
C14555,Customer 14555,Female,18,32300.0,Salaried,Ahmedabad,Gujarat,Standard,2023-02-18,B028
C14556,Customer 14556,Female,47,19000.0,Retired,Pune,Maharashtra,Standard,2022-04-01,B026
C14557,Customer 14557,Male,53,103300.0,Salaried,Vadodara,Gujarat,Mass Affluent,2022-03-26,B056
C14558,Customer 14558,Female,23,26700.0,Salaried,Surat,Gujarat,Standard,2025-10-03,B039
C14559,Customer 14559,Male,32,91300.0,Professional,Chennai,Tamil Nadu,Mass Affluent,2025-11-02,B048
C14560,Customer 14560,Female,22,59400.0,Salaried,Pune,Maharashtra,Regular,2025-04-26,B006
C14561,Customer 14561,Female,39,54600.0,Self-Employed,Thiruvananthapuram,Kerala,Regular,2022-10-08,B053
C14562,Customer 14562,Female,40,32700.0,Salaried,Bengaluru,Karnataka,Standard,2022-07-30,B045
C14563,Customer 14563,Male,23,42900.0,Professional,Mangaluru,Karnataka,Standard,2023-07-14,B059
C14564,Customer 14564,Female,32,55400.0,Professional,Coimbatore,Tamil Nadu,Regular,2023-11-04,B050
C14565,Customer 14565,Male,50,61300.0,Professional,Coimbatore,Tamil Nadu,Regular,2025-11-03,B016
C14566,Customer 14566,Male,44,33500.0,Salaried,Ahmedabad,Gujarat,Standard,2025-06-03,B033
C14567,Customer 14567,Male,40,82800.0,Professional,Jaipur,Rajasthan,Mass Affluent,2022-11-22,B012
C14568,Customer 14568,Male,50,85700.0,Self-Employed,Chennai,Tamil Nadu,Mass Affluent,2023-03-26,B014
C14569,Customer 14569,Male,58,71800.0,Salaried,Warangal,Telangana,Regular,2025-11-18,B039
C14570,Customer 14570,Male,40,43200.0,Salaried,Kolkata,West Bengal,Standard,2021-10-30,B052
C14571,Customer 14571,Female,41,88200.0,Student,Mumbai,Maharashtra,Mass Affluent,2021-11-27,B002
C14572,Customer 14572,Male,35,77400.0,Salaried,Madurai,Tamil Nadu,Regular,2023-05-19,B013
C14573,Customer 14573,Female,40,18800.0,Professional,Noida,Uttar Pradesh,Standard,2021-12-09,B044
C14574,Customer 14574,Female,30,61800.0,Student,Mumbai,Maharashtra,Regular,2022-09-17,B019
C14575,Customer 14575,Male,19,159300.0,Salaried,Vadodara,Gujarat,Premium,2024-11-26,B034
C14576,Customer 14576,Female,47,93900.0,Professional,Noida,Uttar Pradesh,Mass Affluent,2021-03-15,B009
C14577,Customer 14577,Female,46,103700.0,Salaried,New Delhi,Delhi,Mass Affluent,2022-01-14,B031
C14578,Customer 14578,Female,39,37400.0,Salaried,Vadodara,Gujarat,Standard,2023-02-01,B015
C14579,Customer 14579,Male,39,58900.0,Self-Employed,Kochi,Kerala,Regular,2021-02-16,B004
C14580,Customer 14580,Female,30,49700.0,Business,Mysuru,Karnataka,Regular,2024-01-14,B047
C14581,Customer 14581,Female,51,54900.0,Salaried,Pune,Maharashtra,Regular,2025-09-30,B046
C14582,Customer 14582,Male,25,41400.0,Self-Employed,Kanpur,Uttar Pradesh,Standard,2025-03-13,B032
C14583,Customer 14583,Female,53,27900.0,Salaried,Noida,Uttar Pradesh,Standard,2022-01-31,B017
C14584,Customer 14584,Male,44,57000.0,Salaried,Vadodara,Gujarat,Regular,2024-02-01,B005
C14585,Customer 14585,Male,41,35800.0,Self-Employed,Madurai,Tamil Nadu,Standard,2025-11-29,B045
C14586,Customer 14586,Female,42,75900.0,Self-Employed,Lucknow,Uttar Pradesh,Regular,2025-10-21,B039
C14587,Customer 14587,Male,49,54100.0,Salaried,Udaipur,Rajasthan,Regular,2023-01-31,B033
C14588,Customer 14588,Other,32,19100.0,Business,Mangaluru,Karnataka,Standard,2025-01-24,B028
C14589,Customer 14589,Male,47,117600.0,Salaried,Nagpur,Maharashtra,Mass Affluent,2022-08-11,B013
C14590,Customer 14590,Female,34,69900.0,Self-Employed,Ahmedabad,Gujarat,Regular,2022-10-05,B004
C14591,Customer 14591,Male,43,42800.0,Salaried,Lucknow,Uttar Pradesh,Standard,2021-06-02,B028
C14592,Customer 14592,Female,21,45700.0,Self-Employed,Kanpur,Uttar Pradesh,Regular,2023-11-14,B013
C14593,Customer 14593,Female,31,28000.0,Student,Thiruvananthapuram,Kerala,Standard,2021-03-04,B028
C14594,Customer 14594,Male,57,53100.0,Business,Kanpur,Uttar Pradesh,Regular,2023-07-31,B059
C14595,Customer 14595,Female,53,80000.0,Salaried,Hyderabad,Telangana,Mass Affluent,2021-06-10,B045
C14596,Customer 14596,Male,56,143600.0,Student,Ahmedabad,Gujarat,Premium,2025-01-18,B057
C14597,Customer 14597,Female,51,52400.0,Salaried,Udaipur,Rajasthan,Regular,2025-12-08,B035
C14598,Customer 14598,Male,31,56500.0,Salaried,Jaipur,Rajasthan,Regular,2021-01-06,B040
C14599,Customer 14599,Female,32,106000.0,Self-Employed,Coimbatore,Tamil Nadu,Mass Affluent,2024-09-30,B024
C14600,Customer 14600,Female,49,29100.0,Salaried,Nashik,Maharashtra,Standard,2021-04-26,B009
C14601,Customer 14601,Female,50,59600.0,Student,Lucknow,Uttar Pradesh,Regular,2025-05-05,B007
C14602,Customer 14602,Female,53,36300.0,Self-Employed,Vadodara,Gujarat,Standard,2024-05-05,B037
C14603,Customer 14603,Female,40,59100.0,Salaried,Delhi,Delhi,Regular,2022-09-12,B058
C14604,Customer 14604,Female,37,92100.0,Salaried,Warangal,Telangana,Mass Affluent,2025-05-31,B036
C14605,Customer 14605,Male,51,22200.0,Professional,Kolkata,West Bengal,Standard,2025-06-09,B022
C14606,Customer 14606,Male,21,101300.0,Retired,Mangaluru,Karnataka,Mass Affluent,2021-04-24,B003
C14607,Customer 14607,Female,36,67000.0,Student,Lucknow,Uttar Pradesh,Regular,2023-01-21,B008
C14608,Customer 14608,Male,35,59400.0,Salaried,Mysuru,Karnataka,Regular,2021-07-11,B004
C14609,Customer 14609,Other,35,115300.0,Professional,Mangaluru,Karnataka,Mass Affluent,2023-08-26,B043
C14610,Customer 14610,Male,53,35600.0,Salaried,Surat,Gujarat,Standard,2024-09-03,B042
C14611,Customer 14611,Male,45,26300.0,Salaried,Udaipur,Rajasthan,Standard,2022-08-14,B002
C14612,Customer 14612,Female,39,31300.0,Self-Employed,Kochi,Kerala,Standard,2025-09-17,B053
C14613,Customer 14613,Male,21,73700.0,Business,Udaipur,Rajasthan,Regular,2023-02-24,B046
C14614,Customer 14614,Female,26,41900.0,Salaried,Kochi,Kerala,Standard,2023-03-01,B040
C14615,Customer 14615,Male,47,34000.0,Self-Employed,Nashik,Maharashtra,Standard,2021-10-06,B006
C14616,Customer 14616,Female,41,32100.0,Professional,Pune,Maharashtra,Standard,2023-01-12,B057
C14617,Customer 14617,Male,52,60500.0,Salaried,Coimbatore,Tamil Nadu,Regular,2021-02-15,B022
C14618,Customer 14618,Female,30,54200.0,Salaried,Mysuru,Karnataka,Regular,2025-05-04,B003
C14619,Customer 14619,Female,38,25200.0,Self-Employed,Lucknow,Uttar Pradesh,Standard,2021-07-17,B017
C14620,Customer 14620,Male,36,25700.0,Professional,Kolkata,West Bengal,Standard,2023-07-05,B010
C14621,Customer 14621,Female,48,41200.0,Professional,Thiruvananthapuram,Kerala,Standard,2022-04-26,B024
C14622,Customer 14622,Female,61,91100.0,Professional,Mangaluru,Karnataka,Mass Affluent,2024-12-04,B047
C14623,Customer 14623,Female,32,43500.0,Business,Madurai,Tamil Nadu,Standard,2025-07-06,B060
C14624,Customer 14624,Male,18,24400.0,Business,Madurai,Tamil Nadu,Standard,2025-01-10,B040
C14625,Customer 14625,Male,43,52400.0,Self-Employed,Mangaluru,Karnataka,Regular,2021-08-18,B039
C14626,Customer 14626,Female,43,56200.0,Salaried,Warangal,Telangana,Regular,2021-05-06,B028
C14627,Customer 14627,Male,18,24300.0,Self-Employed,Vadodara,Gujarat,Standard,2025-12-16,B039
C14628,Customer 14628,Male,27,28200.0,Professional,Surat,Gujarat,Standard,2025-12-01,B045
C14629,Customer 14629,Male,33,82800.0,Self-Employed,Delhi,Delhi,Mass Affluent,2024-01-01,B030
C14630,Customer 14630,Female,51,28000.0,Retired,Nagpur,Maharashtra,Standard,2023-04-04,B028
C14631,Customer 14631,Female,27,84700.0,Salaried,Madurai,Tamil Nadu,Mass Affluent,2023-01-02,B004
C14632,Customer 14632,Female,35,23500.0,Self-Employed,Delhi,Delhi,Standard,2024-08-07,B018
C14633,Customer 14633,Male,18,24000.0,Salaried,Nagpur,Maharashtra,Standard,2023-07-28,B039
C14634,Customer 14634,Male,43,55700.0,Salaried,New Delhi,Delhi,Regular,2023-09-07,B003
C14635,Customer 14635,Male,24,36300.0,Professional,Mangaluru,Karnataka,Standard,2024-10-26,B046
C14636,Customer 14636,Female,62,41000.0,Professional,Vadodara,Gujarat,Standard,2025-03-08,B001
C14637,Customer 14637,Female,29,59800.0,Salaried,Pune,Maharashtra,Regular,2021-11-03,B033
C14638,Customer 14638,Female,48,40300.0,Retired,Chennai,Tamil Nadu,Standard,2021-06-03,B016
C14639,Customer 14639,Female,44,32700.0,Student,Durgapur,West Bengal,Standard,2024-03-29,B046
C14640,Customer 14640,Female,28,72000.0,Student,Warangal,Telangana,Regular,2022-01-06,B030
C14641,Customer 14641,Female,50,60700.0,Salaried,Jaipur,Rajasthan,Regular,2023-05-12,B058
C14642,Customer 14642,Male,18,56300.0,Self-Employed,Surat,Gujarat,Regular,2021-05-30,B040
C14643,Customer 14643,Female,38,54500.0,Salaried,Coimbatore,Tamil Nadu,Regular,2022-07-17,B055
C14644,Customer 14644,Male,46,35400.0,Salaried,Lucknow,Uttar Pradesh,Standard,2021-04-27,B033
C14645,Customer 14645,Male,35,31600.0,Salaried,Ahmedabad,Gujarat,Standard,2024-12-10,B036
C14646,Customer 14646,Male,25,45500.0,Student,Kolkata,West Bengal,Regular,2022-12-25,B060
C14647,Customer 14647,Male,55,35700.0,Self-Employed,Ahmedabad,Gujarat,Standard,2025-03-30,B031
C14648,Customer 14648,Female,37,54600.0,Salaried,Vadodara,Gujarat,Regular,2022-04-05,B036
C14649,Customer 14649,Female,32,44300.0,Student,Jaipur,Rajasthan,Standard,2021-01-01,B036
C14650,Customer 14650,Male,26,55500.0,Salaried,Nashik,Maharashtra,Regular,2023-05-25,B047
C14651,Customer 14651,Female,39,52300.0,Student,New Delhi,Delhi,Regular,2024-04-09,B048
C14652,Customer 14652,Other,36,145200.0,Salaried,Bengaluru,Karnataka,Premium,2021-01-23,B010
C14653,Customer 14653,Female,35,25700.0,Business,Delhi,Delhi,Standard,2025-12-25,B022
C14654,Customer 14654,Female,56,49600.0,Business,Mangaluru,Karnataka,Regular,2021-05-30,B028
C14655,Customer 14655,Male,56,29900.0,Professional,Madurai,Tamil Nadu,Standard,2024-04-15,B036
C14656,Customer 14656,Female,41,42200.0,Self-Employed,Jaipur,Rajasthan,Standard,2021-05-03,B032
C14657,Customer 14657,Female,46,35100.0,Salaried,Jaipur,Rajasthan,Standard,2025-01-08,B046
C14658,Customer 14658,Male,22,78200.0,Salaried,New Delhi,Delhi,Regular,2022-11-07,B013
C14659,Customer 14659,Female,39,24500.0,Retired,Thiruvananthapuram,Kerala,Standard,2023-05-07,B034
C14660,Customer 14660,Male,41,84500.0,Self-Employed,Hyderabad,Telangana,Mass Affluent,2021-10-15,B001
C14661,Customer 14661,Female,36,73600.0,Professional,Surat,Gujarat,Regular,2023-07-08,B016
C14662,Customer 14662,Female,33,170300.0,Business,Lucknow,Uttar Pradesh,Premium,2022-12-24,B027
C14663,Customer 14663,Female,29,148300.0,Business,Kolkata,West Bengal,Premium,2021-09-04,B022
C14664,Customer 14664,Female,38,35500.0,Retired,Jaipur,Rajasthan,Standard,2022-03-06,B031
C14665,Customer 14665,Female,51,108600.0,Self-Employed,Mangaluru,Karnataka,Mass Affluent,2024-03-14,B048
C14666,Customer 14666,Other,52,46000.0,Business,Ahmedabad,Gujarat,Regular,2025-09-13,B029
C14667,Customer 14667,Male,38,65000.0,Professional,Kanpur,Uttar Pradesh,Regular,2024-10-24,B022
C14668,Customer 14668,Male,50,141700.0,Salaried,Coimbatore,Tamil Nadu,Premium,2023-03-31,B007
C14669,Customer 14669,Female,28,36200.0,Retired,Durgapur,West Bengal,Standard,2024-12-28,B055
C14670,Customer 14670,Female,44,56700.0,Salaried,Warangal,Telangana,Regular,2023-03-21,B040
C14671,Customer 14671,Male,37,18800.0,Business,Kanpur,Uttar Pradesh,Standard,2024-02-12,B004
C14672,Customer 14672,Male,30,89600.0,Retired,Mangaluru,Karnataka,Mass Affluent,2025-09-14,B014
C14673,Customer 14673,Female,62,174800.0,Professional,Chennai,Tamil Nadu,Premium,2023-12-22,B043
C14674,Customer 14674,Female,33,75400.0,Salaried,Mumbai,Maharashtra,Regular,2021-01-24,B057
C14675,Customer 14675,Female,34,116700.0,Salaried,Kolkata,West Bengal,Mass Affluent,2023-12-17,B017
C14676,Customer 14676,Female,33,103100.0,Salaried,Jaipur,Rajasthan,Mass Affluent,2022-01-25,B001
C14677,Customer 14677,Male,42,37300.0,Self-Employed,Nagpur,Maharashtra,Standard,2024-01-12,B049
C14678,Customer 14678,Female,53,65700.0,Self-Employed,Kolkata,West Bengal,Regular,2022-09-19,B002
C14679,Customer 14679,Female,25,72200.0,Professional,Vadodara,Gujarat,Regular,2025-06-07,B018
C14680,Customer 14680,Male,43,29000.0,Professional,Nashik,Maharashtra,Standard,2025-02-25,B003
C14681,Customer 14681,Female,42,121700.0,Salaried,Surat,Gujarat,Premium,2022-09-19,B056
C14682,Customer 14682,Male,20,41700.0,Salaried,Mysuru,Karnataka,Standard,2021-03-17,B021
C14683,Customer 14683,Male,53,48800.0,Salaried,Surat,Gujarat,Regular,2021-06-09,B013
C14684,Customer 14684,Female,41,47600.0,Salaried,Ahmedabad,Gujarat,Regular,2022-10-27,B049
C14685,Customer 14685,Male,46,56100.0,Salaried,Udaipur,Rajasthan,Regular,2021-03-05,B047
C14686,Customer 14686,Female,18,275500.0,Salaried,Jaipur,Rajasthan,Premium,2023-01-06,B027
C14687,Customer 14687,Female,54,39400.0,Self-Employed,Warangal,Telangana,Standard,2022-05-31,B058
C14688,Customer 14688,Male,61,23500.0,Salaried,Nashik,Maharashtra,Standard,2024-04-05,B060
C14689,Customer 14689,Male,36,60200.0,Salaried,Thiruvananthapuram,Kerala,Regular,2021-05-10,B003
C14690,Customer 14690,Male,30,34200.0,Self-Employed,Durgapur,West Bengal,Standard,2024-12-01,B005
C14691,Customer 14691,Male,18,43900.0,Professional,Pune,Maharashtra,Standard,2022-12-12,B057
C14692,Customer 14692,Female,24,77300.0,Professional,Kanpur,Uttar Pradesh,Regular,2024-01-13,B037
C14693,Customer 14693,Male,47,30200.0,Salaried,Mysuru,Karnataka,Standard,2025-04-21,B038
C14694,Customer 14694,Male,38,45000.0,Salaried,Coimbatore,Tamil Nadu,Regular,2022-12-01,B048
C14695,Customer 14695,Female,21,64600.0,Salaried,Ahmedabad,Gujarat,Regular,2024-12-31,B002
C14696,Customer 14696,Male,55,35800.0,Salaried,Ahmedabad,Gujarat,Standard,2021-01-17,B030
C14697,Customer 14697,Female,31,53800.0,Student,Kanpur,Uttar Pradesh,Regular,2025-06-10,B006
C14698,Customer 14698,Male,22,64600.0,Professional,Surat,Gujarat,Regular,2021-09-08,B027
C14699,Customer 14699,Male,38,51600.0,Salaried,Mumbai,Maharashtra,Regular,2022-05-15,B013
C14700,Customer 14700,Male,44,60000.0,Student,Kochi,Kerala,Regular,2022-09-08,B005
C14701,Customer 14701,Female,23,66900.0,Business,Kanpur,Uttar Pradesh,Regular,2023-05-05,B052
C14702,Customer 14702,Female,35,38000.0,Professional,Kolkata,West Bengal,Standard,2025-01-25,B058
C14703,Customer 14703,Female,55,24500.0,Self-Employed,Ahmedabad,Gujarat,Standard,2021-11-26,B025
C14704,Customer 14704,Male,23,31100.0,Salaried,Pune,Maharashtra,Standard,2025-01-12,B056
C14705,Customer 14705,Female,42,28500.0,Salaried,Udaipur,Rajasthan,Standard,2025-11-20,B027
C14706,Customer 14706,Male,35,108300.0,Self-Employed,Pune,Maharashtra,Mass Affluent,2024-09-01,B016
C14707,Customer 14707,Female,44,21200.0,Professional,Pune,Maharashtra,Standard,2023-10-14,B048
C14708,Customer 14708,Female,26,77700.0,Professional,Madurai,Tamil Nadu,Regular,2025-01-28,B007
C14709,Customer 14709,Female,41,37700.0,Professional,Mumbai,Maharashtra,Standard,2021-10-23,B052
C14710,Customer 14710,Male,28,97200.0,Self-Employed,Mumbai,Maharashtra,Mass Affluent,2024-05-14,B043
C14711,Customer 14711,Male,18,43600.0,Business,Surat,Gujarat,Standard,2021-11-01,B003
C14712,Customer 14712,Female,22,55900.0,Salaried,Nagpur,Maharashtra,Regular,2023-04-04,B015
C14713,Customer 14713,Female,36,73100.0,Retired,Pune,Maharashtra,Regular,2024-09-22,B017
C14714,Customer 14714,Other,41,109600.0,Salaried,Pune,Maharashtra,Mass Affluent,2025-12-07,B003
C14715,Customer 14715,Female,51,40200.0,Business,Mangaluru,Karnataka,Standard,2024-11-02,B002
C14716,Customer 14716,Male,42,39200.0,Salaried,Durgapur,West Bengal,Standard,2024-05-18,B046
C14717,Customer 14717,Male,55,72900.0,Salaried,Udaipur,Rajasthan,Regular,2021-06-12,B005
C14718,Customer 14718,Female,36,23000.0,Professional,Surat,Gujarat,Standard,2024-11-18,B024
C14719,Customer 14719,Male,44,21400.0,Business,Madurai,Tamil Nadu,Standard,2023-03-22,B031
C14720,Customer 14720,Male,27,67300.0,Salaried,Mumbai,Maharashtra,Regular,2021-01-20,B036
C14721,Customer 14721,Male,41,79500.0,Business,Nagpur,Maharashtra,Regular,2022-12-21,B044
C14722,Customer 14722,Male,34,66100.0,Salaried,Bengaluru,Karnataka,Regular,2024-11-25,B007
C14723,Customer 14723,Male,33,52100.0,Retired,Coimbatore,Tamil Nadu,Regular,2023-10-13,B025
C14724,Customer 14724,Female,39,40900.0,Self-Employed,Udaipur,Rajasthan,Standard,2025-04-24,B043
C14725,Customer 14725,Female,22,131700.0,Salaried,Warangal,Telangana,Premium,2021-02-19,B020
C14726,Customer 14726,Female,42,141500.0,Salaried,Vadodara,Gujarat,Premium,2024-01-21,B053
C14727,Customer 14727,Male,46,58400.0,Salaried,Nagpur,Maharashtra,Regular,2025-01-31,B025
C14728,Customer 14728,Female,30,37800.0,Salaried,Udaipur,Rajasthan,Standard,2025-09-30,B002
C14729,Customer 14729,Female,40,31600.0,Self-Employed,New Delhi,Delhi,Standard,2021-07-20,B002
C14730,Customer 14730,Female,52,69700.0,Salaried,Udaipur,Rajasthan,Regular,2021-06-25,B010
C14731,Customer 14731,Female,46,28000.0,Salaried,Madurai,Tamil Nadu,Standard,2022-02-21,B050
C14732,Customer 14732,Female,37,28300.0,Salaried,Udaipur,Rajasthan,Standard,2023-03-14,B049
C14733,Customer 14733,Female,42,42100.0,Business,Noida,Uttar Pradesh,Standard,2025-08-13,B006
C14734,Customer 14734,Male,54,72700.0,Self-Employed,Noida,Uttar Pradesh,Regular,2023-07-08,B011
C14735,Customer 14735,Male,41,123400.0,Business,Coimbatore,Tamil Nadu,Premium,2023-12-06,B049
C14736,Customer 14736,Male,48,63100.0,Retired,Chennai,Tamil Nadu,Regular,2024-01-18,B029
C14737,Customer 14737,Female,47,72300.0,Salaried,Bengaluru,Karnataka,Regular,2021-08-16,B030
C14738,Customer 14738,Male,39,94400.0,Salaried,Kochi,Kerala,Mass Affluent,2023-06-06,B021
C14739,Customer 14739,Male,52,89700.0,Retired,Vadodara,Gujarat,Mass Affluent,2025-12-04,B027
C14740,Customer 14740,Female,27,40600.0,Salaried,Nagpur,Maharashtra,Standard,2021-01-15,B047
C14741,Customer 14741,Female,43,88800.0,Professional,Ahmedabad,Gujarat,Mass Affluent,2021-12-15,B042
